form,lang,count,per_thousand,stopword
month,nl,2,0.085,no
moon,nl,2,0.085,no
moreover,nl,2,0.085,no
morn,nl,2,0.085,no
moses,nl,2,0.085,no
moss’d,nl,2,0.085,no
mountain,nl,2,0.085,no
mourn,nl,2,0.085,no
movement,nl,2,0.085,no
mrs,nl,2,0.085,no
mumbled,nl,2,0.085,no
murmur,nl,2,0.085,no
musée,nl,2,0.085,no
muyden,nl,2,0.085,no
muyden’s,nl,2,0.085,no
muziek,nl,2,0.085,no
mysteries,nl,2,0.085,no
nader,nl,2,0.085,no
nb,nl,2,0.085,no
neck,nl,2,0.085,no
necks,nl,2,0.085,no
needn’t,nl,2,0.085,no
neer,nl,2,0.085,no
neighbourhood,nl,2,0.085,no
nest,nl,2,0.085,no
neven,nl,2,0.085,no
nipt,nl,2,0.085,no
noeg,nl,2,0.085,no
nogtans,nl,2,0.085,no
nomen,nl,2,0.085,no
noorde,nl,2,0.085,no
nos,nl,2,0.085,no
noticing,nl,2,0.085,no
o’er,nl,2,0.085,no
o’erbrimm’d,nl,2,0.085,no
occupied,nl,2,0.085,no
off,nl,2,0.085,no
oft,nl,2,0.085,no
omschemerd,nl,2,0.085,no
onderen,nl,2,0.085,no
ongeveer,nl,2,0.085,no
onschuld,nl,2,0.085,no
ontbloot,nl,2,0.085,no
ontrolde,nl,2,0.085,no
ontvang,nl,2,0.085,no
oogen,nl,2,0.085,no
oogenblik,nl,2,0.085,no
ooit,nl,2,0.085,no
oosten,nl,2,0.085,no
opgestapeld,nl,2,0.085,no
ophelia,nl,2,0.085,no
oproepend,nl,2,0.085,no
opschrok,nl,2,0.085,no
orat’ries,nl,2,0.085,no
order,nl,2,0.085,no
ordinary,nl,2,0.085,no
organ,nl,2,0.085,no
otherwise,nl,2,0.085,no
ouden,nl,2,0.085,no
outside,nl,2,0.085,no
outstretched,nl,2,0.085,no
outstript,nl,2,0.085,no
own,nl,2,0.085,no
pa’s,nl,2,0.085,no
pad,nl,2,0.085,no
paden,nl,2,0.085,no
padje,nl,2,0.085,no
pagan,nl,2,0.085,no
page,nl,2,0.085,no
paid,nl,2,0.085,no
pains,nl,2,0.085,no
painter’s,nl,2,0.085,no
palace,nl,2,0.085,no
palais,nl,2,0.085,no
pale,nl,2,0.085,no
palet,nl,2,0.085,no
palette,nl,2,0.085,no
pane,nl,2,0.085,no
panel,nl,2,0.085,no
panes,nl,2,0.085,no
papillottes,nl,2,0.085,no
par,nl,2,0.085,no
paradise,nl,2,0.085,no
parcell’d,nl,2,0.085,no
park,nl,2,0.085,no
parrot’s,nl,2,0.085,no
parting,nl,2,0.085,no
paschen,nl,2,0.085,no
pasini,nl,2,0.085,no
passeer,nl,2,0.085,no
passing,nl,2,0.085,no
patch’d,nl,2,0.085,no
paths,nl,2,0.085,no
patient,nl,2,0.085,no
paul,nl,2,0.085,no
pay,nl,2,0.085,no
peace,nl,2,0.085,no
peals,nl,2,0.085,no
peat,nl,2,0.085,no
peerd,nl,2,0.085,no
penseel,nl,2,0.085,no
pensive,nl,2,0.085,no
perplexed,nl,2,0.085,no
perrin,nl,2,0.085,no
peut,nl,2,0.085,no
philippe,nl,2,0.085,no
photographien,nl,2,0.085,no
photogravure,nl,2,0.085,no
piet,nl,2,0.085,no
pile,nl,2,0.085,no
plains,nl,2,0.085,no
plaited,nl,2,0.085,no
plannen,nl,2,0.085,no
plans,nl,2,0.085,no
played,nl,2,0.085,no
pleased,nl,2,0.085,no
plenty,nl,2,0.085,no
plump,nl,2,0.085,no
poem,nl,2,0.085,no
poesie,nl,2,0.085,no
poesies,nl,2,0.085,no
poetry,nl,2,0.085,no
pompe,nl,2,0.085,no
porch,nl,2,0.085,no
portraits,nl,2,0.085,no
possessing,nl,2,0.085,no
possibly,nl,2,0.085,no
post,nl,2,0.085,no
powerful,nl,2,0.085,no
prayers,nl,2,0.085,no
prices,nl,2,0.085,no
prijzen,nl,2,0.085,no
primroses,nl,2,0.085,no
prinsep,nl,2,0.085,no
printen,nl,2,0.085,no
probeeren,nl,2,0.085,no
proclaims,nl,2,0.085,no
profit,nl,2,0.085,no
purest,nl,2,0.085,no
purper,nl,2,0.085,no
purple,nl,2,0.085,no
que,nl,2,0.085,no
queen,nl,2,0.085,no
quickly,nl,2,0.085,no
quiet,nl,2,0.085,no
quietly,nl,2,0.085,no
quill,nl,2,0.085,no
rained,nl,2,0.085,no
rains,nl,2,0.085,no
rapture,nl,2,0.085,no
ras,nl,2,0.085,no
rays,nl,2,0.085,no
reaching,nl,2,0.085,no
recalled,nl,2,0.085,no
receive,nl,2,0.085,no
recently,nl,2,0.085,no
recht,nl,2,0.085,no
reconstructing,nl,2,0.085,no
redbreast,nl,2,0.085,no
referr’d,nl,2,0.085,no
regret,nl,2,0.085,no
reine,nl,2,0.085,no
reins,nl,2,0.085,no
rejoicing,nl,2,0.085,no
rembrandt,nl,2,0.085,no
reminds,nl,2,0.085,no
reseda,nl,2,0.085,no
resounded,nl,2,0.085,no
rest,nl,2,0.085,no
retreat,nl,2,0.085,no
revelation,nl,2,0.085,no
revellers,nl,2,0.085,no
rhyme,nl,2,0.085,no
ribbons,nl,2,0.085,no
rijden,nl,2,0.085,no
rijen,nl,2,0.085,no
rijpen,nl,2,0.085,no
rijswijkseweg,nl,2,0.085,no
rills,nl,2,0.085,no
ripe,nl,2,0.085,no
ripeness,nl,2,0.085,no
risen,nl,2,0.085,no
river,nl,2,0.085,no
rivers,nl,2,0.085,no
rochussen,nl,2,0.085,no
rocking,nl,2,0.085,no
roi,nl,2,0.085,no
romney,nl,2,0.085,no
rond,nl,2,0.085,no
ronde,nl,2,0.085,no
rossen,nl,2,0.085,no
rosy,nl,2,0.085,no
rotta,nl,2,0.085,no
rotten,nl,2,0.085,no
rousseau,nl,2,0.085,no
row,nl,2,0.085,no
rowing,nl,2,0.085,no
royal,nl,2,0.085,no
rubens,nl,2,0.085,no
ruffle,nl,2,0.085,no
ruggen,nl,2,0.085,no
rumbling,nl,2,0.085,no
rutted,nl,2,0.085,no
sa,nl,2,0.085,no
safe,nl,2,0.085,no
said,nl,2,0.085,no
sails,nl,2,0.085,no
saintly,nl,2,0.085,no
saints,nl,2,0.085,no
sallows,nl,2,0.085,no
sandy,nl,2,0.085,no
sang,nl,2,0.085,no
sat,nl,2,0.085,no
satin,nl,2,0.085,no
sauntered,nl,2,0.085,no
save,nl,2,0.085,no
savoured,nl,2,0.085,no
saying,nl,2,0.085,no
says,nl,2,0.085,no
scattering,nl,2,0.085,no
schaatsen,nl,2,0.085,no
schadden,nl,2,0.085,no
schallende,nl,2,0.085,no
schampheleer,nl,2,0.085,no
schat,nl,2,0.085,no
schaterend,nl,2,0.085,no
scheiden,nl,2,0.085,no
schelfhout,nl,2,0.085,no
schenen,nl,2,0.085,no
scheveningen,nl,2,0.085,no
schijf,nl,2,0.085,no
schil,nl,2,0.085,no
schilde,nl,2,0.085,no
schilderen,nl,2,0.085,no
schoonste,nl,2,0.085,no
schotel,nl,2,0.085,no
schouwen,nl,2,0.085,no
schrij,nl,2,0.085,no
schrijft,nl,2,0.085,no
schüller,nl,2,0.085,no
scrapbooks,nl,2,0.085,no
screen,nl,2,0.085,no
seated,nl,2,0.085,no
sedge,nl,2,0.085,no
sees,nl,2,0.085,no
sein,nl,2,0.085,no
selling,nl,2,0.085,no
sentiment,nl,2,0.085,no
sept,nl,2,0.085,no
september,nl,2,0.085,no
seven,nl,2,0.085,no
shades,nl,2,0.085,no
shady,nl,2,0.085,no
sharp,nl,2,0.085,no
shed,nl,2,0.085,no
shells,nl,2,0.085,no
shillings,nl,2,0.085,no
shimmering,nl,2,0.085,no
shouldn’t,nl,2,0.085,no
showed,nl,2,0.085,no
shrubs,nl,2,0.085,no
shuffling,nl,2,0.085,no
si,nl,2,0.085,no
siam,nl,2,0.085,no
sidelong,nl,2,0.085,no
sides,nl,2,0.085,no
silence,nl,2,0.085,no
silently,nl,2,0.085,no
silken,nl,2,0.085,no
silver,nl,2,0.085,no
simplicity,nl,2,0.085,no
sister,nl,2,0.085,no
skating,nl,2,0.085,no
skies,nl,2,0.085,no
skipped,nl,2,0.085,no
slant,nl,2,0.085,no
slapen,nl,2,0.085,no
slechte,nl,2,0.085,no
sledge,nl,2,0.085,no
sleep,nl,2,0.085,no
sleepte,nl,2,0.085,no
slepend,nl,2,0.085,no
slope,nl,2,0.085,no
slow,nl,2,0.085,no
sluit,nl,2,0.085,no
smacking,nl,2,0.085,no
smaekt,nl,2,0.085,no
smallest,nl,2,0.085,no
smiling,nl,2,0.085,no
smoke,nl,2,0.085,no
snorren,nl,2,0.085,no
someone,nl,2,0.085,no
somerwil,nl,2,0.085,no
song,nl,2,0.085,no
songs,nl,2,0.085,no
sort,nl,2,0.085,no
sounds,nl,2,0.085,no
south,nl,2,0.085,no
souvenir,nl,2,0.085,no
spades,nl,2,0.085,no
spannenden,nl,2,0.085,no
spare,nl,2,0.085,no
speak,nl,2,0.085,no
speeken,nl,2,0.085,no
spokes,nl,2,0.085,no
sprongen,nl,2,0.085,no
staid,nl,2,0.085,no
stal,nl,2,0.085,no
stand,nl,2,0.085,no
star,nl,2,0.085,no
stars,nl,2,0.085,no
startle,nl,2,0.085,no
statues,nl,2,0.085,no
steaming,nl,2,0.085,no
stegen,nl,2,0.085,no
stelde,nl,2,0.085,no
stevens,nl,2,0.085,no
stilzwijgend,nl,2,0.085,no
stockroom,nl,2,0.085,no
stood,nl,2,0.085,no
stool,nl,2,0.085,no
stop,nl,2,0.085,no
stops,nl,2,0.085,no
stowed,nl,2,0.085,no
straight,nl,2,0.085,no
strooijend,nl,2,0.085,no
stroomen,nl,2,0.085,no
struck,nl,2,0.085,no
stubble,nl,2,0.085,no
stuk,nl,2,0.085,no
style,nl,2,0.085,no
subject,nl,2,0.085,no
successeurs,nl,2,0.085,no
suits,nl,2,0.085,no
sun’s,nl,2,0.085,no
sunset,nl,2,0.085,no
swallows,nl,2,0.085,no
sweat,nl,2,0.085,no
swell,nl,2,0.085,no
swimming,nl,2,0.085,no
swiss,nl,2,0.085,no
sycamores,nl,2,0.085,no
taai,nl,2,0.085,no
tableaux,nl,2,0.085,no
taek,nl,2,0.085,no
tafreel,nl,2,0.085,no
taking,nl,2,0.085,no
takken,nl,2,0.085,no
talent,nl,2,0.085,no
taut,nl,2,0.085,no
teeken,nl,2,0.085,no
teekeningen,nl,2,0.085,no
tender,nl,2,0.085,no
terlinden,nl,2,0.085,no
terrible,nl,2,0.085,no
tersteegs,nl,2,0.085,no
text,nl,2,0.085,no
th’old,nl,2,0.085,no
thatch,nl,2,0.085,no
themselves,nl,2,0.085,no
thicket,nl,2,0.085,no
thin,nl,2,0.085,no
thinking,nl,2,0.085,no
thorny,nl,2,0.085,no
thou,nl,2,0.085,no
thousand,nl,2,0.085,no
thrive,nl,2,0.085,no
thy,nl,2,0.085,no
tide,nl,2,0.085,no
tilburg,nl,2,0.085,no
tint’lende,nl,2,0.085,no
tintoretto,nl,2,0.085,no
today,nl,2,0.085,no
toer,nl,2,0.085,no
toeriep,nl,2,0.085,no
toethoorns,nl,2,0.085,no
toil,nl,2,0.085,no
toll,nl,2,0.085,no
toned,nl,2,0.085,no
toonen,nl,2,0.085,no
toppling,nl,2,0.085,no
tops,nl,2,0.085,no
toren,nl,2,0.085,no
torn,nl,2,0.085,no
touch,nl,2,0.085,no
tournemine,nl,2,0.085,no
towers,nl,2,0.085,no
track,nl,2,0.085,no
treble,nl,2,0.085,no
tree,nl,2,0.085,no
troep,nl,2,0.085,no
troop,nl,2,0.085,no
troyon,nl,2,0.085,no
try,nl,2,0.085,no
turned,nl,2,0.085,no
turner,nl,2,0.085,no
twitter,nl,2,0.085,no
udders,nl,2,0.085,no
uijer,nl,2,0.085,no
uitstorten,nl,2,0.085,no
uitstraelden,nl,2,0.085,no
uitstrekkend,nl,2,0.085,no
under,nl,2,0.085,no
understood,nl,2,0.085,no
uneasy,nl,2,0.085,no
unfinished,nl,2,0.085,no
unfolding,nl,2,0.085,no
unmatured,nl,2,0.085,no
unnoticing,nl,2,0.085,no
uw,nl,2,0.085,no
vague,nl,2,0.085,no
valise,nl,2,0.085,no
vallies,nl,2,0.085,no
vautier,nl,2,0.085,no
vee,nl,2,0.085,no
veil,nl,2,0.085,no
velden,nl,2,0.085,no
veldslet,nl,2,0.085,no
veldstoel,nl,2,0.085,no
venus,nl,2,0.085,no
verhuizen,nl,2,0.085,no
verkondt,nl,2,0.085,no
vernier,nl,2,0.085,no
verrassing,nl,2,0.085,no
verrees,nl,2,0.085,no
verrukking,nl,2,0.085,no
vers,nl,2,0.085,no
verscheen,nl,2,0.085,no
verscheiden,nl,2,0.085,no
verstoord,nl,2,0.085,no
verte,nl,2,0.085,no
vertrek,nl,2,0.085,no
verzwonden,nl,2,0.085,no
vesper,nl,2,0.085,no
vienna,nl,2,0.085,no
vines,nl,2,0.085,no
vink,nl,2,0.085,no
vl,nl,2,0.085,no
vlakte,nl,2,0.085,no
vlas,nl,2,0.085,no
vois,nl,2,0.085,no
volgend,nl,2,0.085,no
volle,nl,2,0.085,no
volop,nl,2,0.085,no
volstrekt,nl,2,0.085,no
volume,nl,2,0.085,no
volzalig,nl,2,0.085,no
voorgesteld,nl,2,0.085,no
voorloopig,nl,2,0.085,no
voornaam,nl,2,0.085,no
voorwaerts,nl,2,0.085,no
vouwde,nl,2,0.085,no
voyage,nl,2,0.085,no
vraagt,nl,2,0.085,no
vracht,nl,2,0.085,no
vreugde,nl,2,0.085,no
vriendlijk,nl,2,0.085,no
vriendt,nl,2,0.085,no
vruchten,nl,2,0.085,no
vuil,nl,2,0.085,no
w,nl,2,0.085,no
waarin,nl,2,0.085,no
waarop,nl,2,0.085,no
wachten,nl,2,0.085,no
waermede,nl,2,0.085,no
wahlberg,nl,2,0.085,no
wailful,nl,2,0.085,no
waited,nl,2,0.085,no
wanneer,nl,2,0.085,no
wants,nl,2,0.085,no
ware,nl,2,0.085,no
watched,nl,2,0.085,no
waving,nl,2,0.085,no
weder,nl,2,0.085,no
wednesday,nl,2,0.085,no
weelde,nl,2,0.085,no
weenen,nl,2,0.085,no
weerhoudend,nl,2,0.085,no
weerklonken,nl,2,0.085,no
weinig,nl,2,0.085,no
weinige,nl,2,0.085,no
weldra,nl,2,0.085,no
welke,nl,2,0.085,no
wensch,nl,2,0.085,no
wenschen,nl,2,0.085,no
wereld,nl,2,0.085,no
western,nl,2,0.085,no
wheel,nl,2,0.085,no
whirring,nl,2,0.085,no
whispers,nl,2,0.085,no
whistles,nl,2,0.085,no
whistling,nl,2,0.085,no
wholesome,nl,2,0.085,no
why,nl,2,0.085,no
wide,nl,2,0.085,no
wie,nl,2,0.085,no
wiel,nl,2,0.085,no
wier,nl,2,0.085,no
wijd,nl,2,0.085,no
wijs,nl,2,0.085,no
wikkelde,nl,2,0.085,no
wildest,nl,2,0.085,no
winding,nl,2,0.085,no
windmill,nl,2,0.085,no
winged,nl,2,0.085,no
wings,nl,2,0.085,no
wiped,nl,2,0.085,no
wirthin,nl,2,0.085,no
wischte,nl,2,0.085,no
woensdag,nl,2,0.085,no
wolkjes,nl,2,0.085,no
women,nl,2,0.085,no
wound,nl,2,0.085,no
wouters,nl,2,0.085,no
wrapping,nl,2,0.085,no
wreaths,nl,2,0.085,no
yea,nl,2,0.085,no
yearly,nl,2,0.085,no
yellow,nl,2,0.085,no
yes,nl,2,0.085,no
yeux,nl,2,0.085,no
yon,nl,2,0.085,no
you’d,nl,2,0.085,no
youth,nl,2,0.085,no
zacht,nl,2,0.085,no
zaemlen,nl,2,0.085,no
zamacois,nl,2,0.085,no
zandige,nl,2,0.085,no
zaten,nl,2,0.085,no
zegent,nl,2,0.085,no
zegge,nl,2,0.085,no
zei,nl,2,0.085,no
ziens,nl,2,0.085,no
zijd,nl,2,0.085,no
zijne,nl,2,0.085,no
zin,nl,2,0.085,no
zinkende,nl,2,0.085,no
zitten,nl,2,0.085,no
zoete,nl,2,0.085,no
zongen,nl,2,0.085,no
zonk,nl,2,0.085,no
zoodra,nl,2,0.085,no
zoolang,nl,2,0.085,no
zoon,nl,2,0.085,no
zouden,nl,2,0.085,no
zuide,nl,2,0.085,no
zwaeiend,nl,2,0.085,no
zwartgroen,nl,2,0.085,no
zweeg,nl,2,0.085,no
zweet,nl,2,0.085,no
zwenkend,nl,2,0.085,no
zwijgen,nl,2,0.085,no
zwoegen,nl,2,0.085,no
aangehouden,nl,1,0.043,no
aangename,nl,1,0.043,no
aankomen,nl,1,0.043,no
aankomst,nl,1,0.043,no
aanmerking,nl,1,0.043,no
aanraden,nl,1,0.043,no
aanst,nl,1,0.043,no
aanstaanden,nl,1,0.043,no
aantrekken,nl,1,0.043,no
aanvankelijk,nl,1,0.043,no
aardig,nl,1,0.043,no
aartsengel,nl,1,0.043,no
abrité,nl,1,0.043,no
absolutely,nl,1,0.043,no
achting,nl,1,0.043,no
acquainted,nl,1,0.043,no
acting,nl,1,0.043,no
advertenties,nl,1,0.043,no
advertisements,nl,1,0.043,no
advise,nl,1,0.043,no
afdrukken,nl,1,0.043,no
afhangen,nl,1,0.043,no
afne,nl,1,0.043,no
afraid,nl,1,0.043,no
afscheid,nl,1,0.043,no
afternoon,nl,1,0.043,no
afterwards,nl,1,0.043,no
afwachten,nl,1,0.043,no
agreeable,nl,1,0.043,no
ahead,nl,1,0.043,no
alb,nl,1,0.043,no
algemeen,nl,1,0.043,no
allant,nl,1,0.043,no
allereerst,nl,1,0.043,no
allowed,nl,1,0.043,no
alone,nl,1,0.043,no
ambition,nl,1,0.043,no
american,nl,1,0.043,no
amerikaan,nl,1,0.043,no
amiss,nl,1,0.043,no
amount,nl,1,0.043,no
amster,nl,1,0.043,no
andere,nl,1,0.043,no
anderhalf,nl,1,0.043,no
années,nl,1,0.043,no
announcement,nl,1,0.043,no
answer,nl,1,0.043,no
antwerp,nl,1,0.043,no
anvers,nl,1,0.043,no
anxious,nl,1,0.043,no
apparently,nl,1,0.043,no
appeal,nl,1,0.043,no
appelboomen,nl,1,0.043,no
apple,nl,1,0.043,no
apprehend,nl,1,0.043,no
approximately,nl,1,0.043,no
arbustes,nl,1,0.043,no
archangel,nl,1,0.043,no
arrange,nl,1,0.043,no
arranged,nl,1,0.043,no
arrivé,nl,1,0.043,no
arriveerd,nl,1,0.043,no
arriving,nl,1,0.043,no
astounded,nl,1,0.043,no
atlas,nl,1,0.043,no
attached,nl,1,0.043,no
atteint,nl,1,0.043,no
attempt,nl,1,0.043,no
attended,nl,1,0.043,no
attent,nl,1,0.043,no
attire,nl,1,0.043,no
attract,nl,1,0.043,no
auction,nl,1,0.043,no
august,nl,1,0.043,no
augustus,nl,1,0.043,no
aunts,nl,1,0.043,no
aussi,nl,1,0.043,no
autour,nl,1,0.043,no
autre,nl,1,0.043,no
aux,nl,1,0.043,no
avec,nl,1,0.043,no
average,nl,1,0.043,no
avonden,nl,1,0.043,no
avondje,nl,1,0.043,no
awarded,nl,1,0.043,no
ban,nl,1,0.043,no
baptême,nl,1,0.043,no
baptism,nl,1,0.043,no
barely,nl,1,0.043,no
based,nl,1,0.043,no
beant,nl,1,0.043,no
beantwoord,nl,1,0.043,no
beastly,nl,1,0.043,no
beautifully,nl,1,0.043,no
beauty,nl,1,0.043,no
became,nl,1,0.043,no
bedenk,nl,1,0.043,no
bedoel,nl,1,0.043,no
bedoelde,nl,1,0.043,no
beek,nl,1,0.043,no
began,nl,1,0.043,no
beginnen,nl,1,0.043,no
begonnen,nl,1,0.043,no
begrij,nl,1,0.043,no
begrijp,nl,1,0.043,no
begrijpt,nl,1,0.043,no
behangsel,nl,1,0.043,no
behoef,nl,1,0.043,no
behoefte,nl,1,0.043,no
beisammen,nl,1,0.043,no
bekend,nl,1,0.043,no
bekende,nl,1,0.043,no
bekijken,nl,1,0.043,no
beklaag,nl,1,0.043,no
beleefd,nl,1,0.043,no
beleefde,nl,1,0.043,no
belgië,nl,1,0.043,no
belgiën,nl,1,0.043,no
beloofde,nl,1,0.043,no
bemind,nl,1,0.043,no
bemint,nl,1,0.043,no
benauwd,nl,1,0.043,no
beneen,nl,1,0.043,no
benêen,nl,1,0.043,no
benefit,nl,1,0.043,no
bent,nl,1,0.043,no
bepaalds,nl,1,0.043,no
bepraten,nl,1,0.043,no
berg,nl,1,0.043,no
besides,nl,1,0.043,no
beslissen,nl,1,0.043,no
bestaan,nl,1,0.043,no
besten,nl,1,0.043,no
bet,nl,1,0.043,no
betreft,nl,1,0.043,no
betrekking,nl,1,0.043,no
beware,nl,1,0.043,no
bewijst,nl,1,0.043,no
bewusten,nl,1,0.043,no
bezocht,nl,1,0.043,no
bezoek,nl,1,0.043,no
biggen,nl,1,0.043,no
biggest,nl,1,0.043,no
bijdrage,nl,1,0.043,no
bijnaam,nl,1,0.043,no
binnen,nl,1,0.043,no
birthdays,nl,1,0.043,no
bit,nl,1,0.043,no
bizonder,nl,1,0.043,no
bizondere,nl,1,0.043,no
bizonders,nl,1,0.043,no
blad,nl,1,0.043,no
blanche,nl,1,0.043,no
blank,nl,1,0.043,no
blauw,nl,1,0.043,no
blijvends,nl,1,0.043,no
bloeiboonen,nl,1,0.043,no
bloeien,nl,1,0.043,no
bloemrijk,nl,1,0.043,no
bloemrijke,nl,1,0.043,no
blood,nl,1,0.043,no
blossomed,nl,1,0.043,no
blossoming,nl,1,0.043,no
bolder,nl,1,0.043,no
bon,nl,1,0.043,no
bonheur,nl,1,0.043,no
bonington,nl,1,0.043,no
bonne,nl,1,0.043,no
bonnington,nl,1,0.043,no
bonus,nl,1,0.043,no
border,nl,1,0.043,no
bosch,nl,1,0.043,no
bourgondie,nl,1,0.043,no
bout,nl,1,0.043,no
bovendien,nl,1,0.043,no
boxhill,nl,1,0.043,no
bravo,nl,1,0.043,no
breede,nl,1,0.043,no
breng,nl,1,0.043,no
brengen,nl,1,0.043,no
brightened,nl,1,0.043,no
broad,nl,1,0.043,no
broêr,nl,1,0.043,no
broken,nl,1,0.043,no
brought,nl,1,0.043,no
brusselsche,nl,1,0.043,no
bui,nl,1,0.043,no
building,nl,1,0.043,no
built,nl,1,0.043,no
bur,nl,1,0.043,no
burgundy,nl,1,0.043,no
c’est,nl,1,0.043,no
calls,nl,1,0.043,no
candide,nl,1,0.043,no
capable,nl,1,0.043,no
caroliens,nl,1,0.043,no
carrot,nl,1,0.043,no
cast,nl,1,0.043,no
catalogue,nl,1,0.043,no
catalogus,nl,1,0.043,no
cette,nl,1,0.043,no
chagrins,nl,1,0.043,no
chalk,nl,1,0.043,no
champagne,nl,1,0.043,no
champaigne,nl,1,0.043,no
chapter,nl,1,0.043,no
cheap,nl,1,0.043,no
checking,nl,1,0.043,no
cheer,nl,1,0.043,no
chef,nl,1,0.043,no
chestnut,nl,1,0.043,no
christian,nl,1,0.043,no
ci,nl,1,0.043,no
circumstances,nl,1,0.043,no
clever,nl,1,0.043,no
cliffs,nl,1,0.043,no
climat,nl,1,0.043,no
climate,nl,1,0.043,no
clothes,nl,1,0.043,no
cocq,nl,1,0.043,no
collectie,nl,1,0.043,no
collection,nl,1,0.043,no
comme,nl,1,0.043,no
commission,nl,1,0.043,no
comparatively,nl,1,0.043,no
compliment,nl,1,0.043,no
compliments,nl,1,0.043,no
con,nl,1,0.043,no
confusion,nl,1,0.043,no
considering,nl,1,0.043,no
consignment,nl,1,0.043,no
contains,nl,1,0.043,no
continuing,nl,1,0.043,no
contrasts,nl,1,0.043,no
contribution,nl,1,0.043,no
copieeren,nl,1,0.043,no
correspond,nl,1,0.043,no
correspondeeren,nl,1,0.043,no
cosmopoliet,nl,1,0.043,no
cosmopolitan,nl,1,0.043,no
cost,nl,1,0.043,no
costs,nl,1,0.043,no
courant,nl,1,0.043,no
course,nl,1,0.043,no
covered,nl,1,0.043,no
creature,nl,1,0.043,no
cristal,nl,1,0.043,no
crystal,nl,1,0.043,no
cuff,nl,1,0.043,no
currently,nl,1,0.043,no
d’amsterdam,nl,1,0.043,no
d’art,nl,1,0.043,no
d’artiste,nl,1,0.043,no
d’ici,nl,1,0.043,no
d’incomparable,nl,1,0.043,no
d’oogst,nl,1,0.043,no
d’un,nl,1,0.043,no
d’une,nl,1,0.043,no
daag,nl,1,0.043,no
daarna,nl,1,0.043,no
daaruit,nl,1,0.043,no
daarvan,nl,1,0.043,no
daerboven,nl,1,0.043,no
daerginds,nl,1,0.043,no
dam,nl,1,0.043,no
dames,nl,1,0.043,no
dared,nl,1,0.043,no
dazzlingly,nl,1,0.043,no
dearly,nl,1,0.043,no
decided,nl,1,0.043,no
deciding,nl,1,0.043,no
deer,nl,1,0.043,no
definite,nl,1,0.043,no
défleuri,nl,1,0.043,no
degelijks,nl,1,0.043,no
degroux,nl,1,0.043,no
déja,nl,1,0.043,no
déjà,nl,1,0.043,no
delicate,nl,1,0.043,no
delighted,nl,1,0.043,no
delightful,nl,1,0.043,no
deling,nl,1,0.043,no
démêler,nl,1,0.043,no
denkt,nl,1,0.043,no
depend,nl,1,0.043,no
derd,nl,1,0.043,no
dergelijk,nl,1,0.043,no
derij,nl,1,0.043,no
derijen,nl,1,0.043,no
deringen,nl,1,0.043,no
derrière,nl,1,0.043,no
ders,nl,1,0.043,no
descent,nl,1,0.043,no
déserte,nl,1,0.043,no
deserted,nl,1,0.043,no
dévoilent,nl,1,0.043,no
dicht,nl,1,0.043,no
dichter,nl,1,0.043,no
dienaar,nl,1,0.043,no
digt,nl,1,0.043,no
disappointed,nl,1,0.043,no
discover,nl,1,0.043,no
disponibel,nl,1,0.043,no
distant,nl,1,0.043,no
diverting,nl,1,0.043,no
does,nl,1,0.043,no
donderdag,nl,1,0.043,no
dood,nl,1,0.043,no
doodende,nl,1,0.043,no
doorbrengen,nl,1,0.043,no
doorbrengt,nl,1,0.043,no
downhill,nl,1,0.043,no
downstairs,nl,1,0.043,no
draak,nl,1,0.043,no
dragon,nl,1,0.043,no
drank,nl,1,0.043,no
draverij,nl,1,0.043,no
droppeltjes,nl,1,0.043,no
duitsch,nl,1,0.043,no
duivel,nl,1,0.043,no
duren,nl,1,0.043,no
durfde,nl,1,0.043,no
during,nl,1,0.043,no
dutchman,nl,1,0.043,no
duur,nl,1,0.043,no
dw,nl,1,0.043,no
earn,nl,1,0.043,no
ears,nl,1,0.043,no
easier,nl,1,0.043,no
easily,nl,1,0.043,no
eat,nl,1,0.043,no
edifying,nl,1,0.043,no
eenigzins,nl,1,0.043,no
éens,nl,1,0.043,no
eenvoudiger,nl,1,0.043,no
eerder,nl,1,0.043,no
eigentlijk,nl,1,0.043,no
eikenboomen,nl,1,0.043,no
eind,nl,1,0.043,no
eindigen,nl,1,0.043,no
el,nl,1,0.043,no
elder,nl,1,0.043,no
élé,nl,1,0.043,no
elégante,nl,1,0.043,no
elkan,nl,1,0.043,no
elkander,nl,1,0.043,no
elken,nl,1,0.043,no
ells,nl,1,0.043,no
enclose,nl,1,0.043,no
engaged,nl,1,0.043,no
enge,nl,1,0.043,no
engel,nl,1,0.043,no
englishman,nl,1,0.043,no
englishmen,nl,1,0.043,no
enkel,nl,1,0.043,no
enquiries,nl,1,0.043,no
enthusiastic,nl,1,0.043,no
entirely,nl,1,0.043,no
entrée,nl,1,0.043,no
epr,nl,1,0.043,no
ergens,nl,1,0.043,no
ernstiger,nl,1,0.043,no
essence,nl,1,0.043,no
etchings,nl,1,0.043,no
eten,nl,1,0.043,no
étendu,nl,1,0.043,no
être,nl,1,0.043,no
etsen,nl,1,0.043,no
evangelie,nl,1,0.043,no
evenings,nl,1,0.043,no
event,nl,1,0.043,no
events,nl,1,0.043,no
evil,nl,1,0.043,no
examen,nl,1,0.043,no
examinations,nl,1,0.043,no
example,nl,1,0.043,no
exceptions,nl,1,0.043,no
exciting,nl,1,0.043,no
