form,lang,count,per_thousand,stopword
ante cedente,grc,1,0.07,no
ante cedentib;bus,grc,1,0.07,no
ante lucanus,grc,1,0.07,no
ante penult¯ultima,grc,1,0.07,no
ante penultima2am,grc,1,0.07,no
ante positis,grc,1,0.07,no
antecedente2em,grc,1,0.07,no
antecedentib;bus,grc,1,0.07,no
antesignanus,grc,1,0.07,no
"antesignanusthere is a macron sign over the second ""a"" to mark the vowel's long quantity.",grc,1,0.07,no
"antethe final graphemes ""te"" are not visible due to a fault of the digital image of the manuscript, but they are easily reconstructable, also based on the source priscian ars grammatica, k 2.127.15-16: ""sunt autem uerbalia, quae uerborum consonantem seruant ante 'er'"".",grc,1,0.07,no
anticipatione2em,grc,1,0.07,no
antiqua,grc,1,0.07,no
antiqui,grc,1,0.07,no
antiquos,grc,1,0.07,no
antonius,grc,1,0.07,no
antonoma,grc,1,0.07,no
anulus,grc,1,0.07,no
anus,grc,1,0.07,no
apes,grc,1,0.07,no
apiaster,grc,1,0.07,no
apicula,grc,1,0.07,no
apiu2um,grc,1,0.07,no
apollinaris,grc,1,0.07,no
"apollinaristhere is a circumflex mark over the ""a"" of ""apollinâris"" to mark the vowel's long quantity.",grc,1,0.07,no
apollinis,grc,1,0.07,no
apparet,grc,1,0.07,no
appellata,grc,1,0.07,no
appellatio,grc,1,0.07,no
appellatione,grc,1,0.07,no
appellatione2em,grc,1,0.07,no
appellatiue,grc,1,0.07,no
appellatiuorum,grc,1,0.07,no
appetit,grc,1,0.07,no
appositione,grc,1,0.07,no
appositione2em,grc,1,0.07,no
apprehensio,grc,1,0.07,no
"aprinusthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
apuleius,grc,1,0.07,no
ar·ie·temiddle dots are used within this word to mark the metric scansion.,grc,1,0.07,no
arato,grc,1,0.07,no
arceo,grc,1,0.07,no
ardu:i·orthe colon-like punctuation mark and the middle dot are used within the word to mark the hiati.,grc,1,0.07,no
ardu·i·orthe middle dots within the graphical word are used to mark the hiati.,grc,1,0.07,no
ardui,grc,1,0.07,no
are,grc,1,0.07,no
argeios,grc,1,0.07,no
argenteus,grc,1,0.07,no
argeus,grc,1,0.07,no
argia,grc,1,0.07,no
argian,grc,1,0.07,no
argiuus,grc,1,0.07,no
argolis,grc,1,0.07,no
ariete,grc,1,0.07,no
ariminu2um,grc,1,0.07,no
arimu2um,grc,1,0.07,no
aris,grc,1,0.07,no
aristotelem,grc,1,0.07,no
aristotelicus,grc,1,0.07,no
arithmetica,grc,1,0.07,no
arius,grc,1,0.07,no
"ariusiusa macron over the first ""u"" marks its long quantity.",grc,1,0.07,no
arma,grc,1,0.07,no
armatura,grc,1,0.07,no
armentarium,grc,1,0.07,no
arpinu2um,grc,1,0.07,no
arthron,grc,1,0.07,no
articularia,grc,1,0.07,no
articulatæ,grc,1,0.07,no
articuli,grc,1,0.07,no
artuum,grc,1,0.07,no
arula,grc,1,0.07,no
arx,grc,1,0.07,no
asellus,grc,1,0.07,no
asinus,grc,1,0.07,no
asperi,grc,1,0.07,no
aspiratione,grc,1,0.07,no
asses,grc,1,0.07,no
assideo,grc,1,0.07,no
assidue,grc,1,0.07,no
assiduus,grc,1,0.07,no
assu2umpsit,grc,1,0.07,no
aster,grc,1,0.07,no
"atauisthere is a macron sign over the initial ""a"" (ātauis). if it marked the long quantity of the vowel, it would be inappropriate, as both ""a""s in the word are short (""ătăvus""). the same mark is found in the only other instance of word ""atauis"", encoded with id w12735.",grc,1,0.07,no
"atauisthere is a macron sign over the initial ""a"" (ātauis). if it marked the long quantity of the vowel, it would be inappropriate, as both ""a""s in the word are short (""ătăvus""). the same mark is found in the only other instance of word ""atauis"", encoded with id w13017.",grc,1,0.07,no
athenæ,grc,1,0.07,no
athlantiades,grc,1,0.07,no
athlantides,grc,1,0.07,no
atlantiades,grc,1,0.07,no
atlantis,grc,1,0.07,no
atomos,grc,1,0.07,no
atreis,grc,1,0.07,no
atrides,grc,1,0.07,no
attici,grc,1,0.07,no
attico,grc,1,0.07,no
audaci,grc,1,0.07,no
audacius,grc,1,0.07,no
audes,grc,1,0.07,no
"audi·istithere is a breve (˘) mark over the first ""i"" to mark its short quantity.",grc,1,0.07,no
"audiera2amthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
"audierasthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
"audiithis word has a breve (˘) mark over the first ""i"" to mark its short quantity.",grc,1,0.07,no
"audiitthe grapheme(s) after ""audî"" are partly cropped out in the digital reproduction of the manuscript, so possible readings include ""audît"" or ""audîit"". i choose ""audiit"" by comparision with the source (priscian ars grammatica, k 2.130.1): ""audiuit audit"".",grc,1,0.07,no
audiuit,grc,1,0.07,no
"audiuithere is a macron sign over the first ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
augur,grc,1,0.07,no
auguriu2um,grc,1,0.07,no
auguro,grc,1,0.07,no
aui,grc,1,0.07,no
auitus,grc,1,0.07,no
aulus,grc,1,0.07,no
auo,grc,1,0.07,no
aureus,grc,1,0.07,no
aurora,grc,1,0.07,no
auster,grc,1,0.07,no
austrinus,grc,1,0.07,no
aut¯autem,grc,1,0.07,no
aut¯tem,grc,1,0.07,no
ax,grc,1,0.07,no
aþper,grc,1,0.07,no
bacchis,grc,1,0.07,no
barba,grc,1,0.07,no
barbarib;bus,grc,1,0.07,no
"barbatusthere is a macron over ""barbātus"" to mark the vowel's long quantity.",grc,1,0.07,no
bella,grc,1,0.07,no
bellis,grc,1,0.07,no
"bessislewis-short latin dictionary writes that the most common nominative is ""bes"", but also nominative ""bessis"" is attested: ""bes, bessis, m. (nom. bessis, paul. ex fest. p. 33 müll.; prisc. ponder. p. 1348 p.)"". source: a latin dictionary. founded on andrews' edition of freund's latin dictionary. revised, enlarged, and in great part rewritten by. charlton t. lewis, ph.d. and. charles short, ll.d. oxford. clarendon press. 1879, retrieved from http://www.perseus.tufts.edu/hopper/text?doc=bes&fromdoc=perseus%3atext%3a1999.04.0059 on june 23, 2016.",grc,1,0.07,no
bibo,grc,1,0.07,no
bibulus,grc,1,0.07,no
biduum,grc,1,0.07,no
biennis,grc,1,0.07,no
bifaria2am,grc,1,0.07,no
bifidus,grc,1,0.07,no
biformis,grc,1,0.07,no
bigæ,grc,1,0.07,no
bigati,grc,1,0.07,no
bige,grc,1,0.07,no
"biiugeperseus' lewis-short (http://www.perseus.tufts.edu) has an entry ""bijugus""/""biiugus"".",grc,1,0.07,no
biiugo,grc,1,0.07,no
biiugus,grc,1,0.07,no
bilibris,grc,1,0.07,no
bilinguis,grc,1,0.07,no
bimus,grc,1,0.07,no
binis,grc,1,0.07,no
binoctium,grc,1,0.07,no
bipatens,grc,1,0.07,no
bisulcus,grc,1,0.07,no
bisuni,grc,1,0.07,no
biuiu2um,grc,1,0.07,no
bobulcus,grc,1,0.07,no
bona,grc,1,0.07,no
boni,grc,1,0.07,no
bonior,grc,1,0.07,no
bonissimus,grc,1,0.07,no
bonu2um,grc,1,0.07,no
bonu7um,grc,1,0.07,no
bonum,grc,1,0.07,no
bos,grc,1,0.07,no
boue,grc,1,0.07,no
breuem,grc,1,0.07,no
breues,grc,1,0.07,no
"breuiathe final ""a"" seems to have been overwritten on a rasura, but the text erased is not readable. probably it was ""breues"", in agreement with the previous ""duas"".",grc,1,0.07,no
breuib;bus,grc,1,0.07,no
breuibus,grc,1,0.07,no
breuior,grc,1,0.07,no
bulu2um,grc,1,0.07,no
bundus,grc,1,0.07,no
c¯commune,grc,1,0.07,no
c¯comparatiuu2um,grc,1,0.07,no
c¯componi,grc,1,0.07,no
c¯conciditur,grc,1,0.07,no
c¯confuse,grc,1,0.07,no
c¯coniu2ungere,grc,1,0.07,no
c¯coniugationib;bus,grc,1,0.07,no
c¯coniunctione,grc,1,0.07,no
c¯coniunctione2em,grc,1,0.07,no
c¯coniunctiones,grc,1,0.07,no
c¯consignificantia,grc,1,0.07,no
c¯consolatus,grc,1,0.07,no
"c¯consona2antesthis is an unusual case in which the abbreviation constituted by a vowel with the ""2"" abbreviation mark over it means ""vowel + n"" as opposed to the usual ""vowel + m"".",grc,1,0.07,no
c¯consonantib;bus,grc,1,0.07,no
c¯constare,grc,1,0.07,no
c¯consuetudo,grc,1,0.07,no
c¯continentur,grc,1,0.07,no
c¯contra,grc,1,0.07,no
c¯contrarius,grc,1,0.07,no
c¯conuenerunt,grc,1,0.07,no
c¯conuiua,grc,1,0.07,no
c¯conuiuo,grc,1,0.07,no
ca2ampum,grc,1,0.07,no
cado,grc,1,0.07,no
cælestib;bus,grc,1,0.07,no
cælo,grc,1,0.07,no
cæsar,grc,1,0.07,no
cæsareus,grc,1,0.07,no
calchodontiades,grc,1,0.07,no
calchodontides,grc,1,0.07,no
calipso,grc,1,0.07,no
"camerinusthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
camillus,grc,1,0.07,no
candela,grc,1,0.07,no
candes,grc,1,0.07,no
candidus,grc,1,0.07,no
canendo,grc,1,0.07,no
canens,grc,1,0.07,no
caninus,grc,1,0.07,no
canis,grc,1,0.07,no
cano,grc,1,0.07,no
canorus,grc,1,0.07,no
"cap¯preinterestigly, the abbreviation ""p with macron above"" (encoded with the graphemes ""p"" and ""¯"" in this edition) is not applied here to the preposition/preverb ""prae"", but to the syllable ""pre"" (with no ""ae"" diphthong). a few words later, the primitive of this diminutive is written without abbreviation as ""capreus"", so most probably the scribe did not mistakingly think of ""capraeus"" as the classical latin alphabetical form of the word.olus",grc,1,0.07,no
capax,grc,1,0.07,no
capenas,grc,1,0.07,no
capiat,grc,1,0.07,no
capio,grc,1,0.07,no
capitis,grc,1,0.07,no
capitulu2um,grc,1,0.07,no
capitulus,grc,1,0.07,no
caprea,grc,1,0.07,no
capreus,grc,1,0.07,no
capro,grc,1,0.07,no
caput,grc,1,0.07,no
cardiacus,grc,1,0.07,no
caremus,grc,1,0.07,no
carent,grc,1,0.07,no
carinus,grc,1,0.07,no
carthaginiensis,grc,1,0.07,no
carthaginis,grc,1,0.07,no
carthago,grc,1,0.07,no
carus,grc,1,0.07,no
casibus,grc,1,0.07,no
castellanus,grc,1,0.07,no
castellu2um,grc,1,0.07,no
casti,grc,1,0.07,no
castimonia,grc,1,0.07,no
castrensis,grc,1,0.07,no
castrorum,grc,1,0.07,no
castru2um,grc,1,0.07,no
castus,grc,1,0.07,no
casuale,grc,1,0.07,no
casuales,grc,1,0.07,no
casualibus,grc,1,0.07,no
catella,grc,1,0.07,no
catena,grc,1,0.07,no
caterua,grc,1,0.07,no
catilinarius,grc,1,0.07,no
catulaster,grc,1,0.07,no
catulus,grc,1,0.07,no
cautela,grc,1,0.07,no
ce,grc,1,0.07,no
celeber,grc,1,0.07,no
celeberrim;mus,grc,1,0.07,no
"celeberthe final grapheme ""r"" is cropped out int he digital reproduction of the manuscript, but i reconstruct it from the context.",grc,1,0.07,no
celebris,grc,1,0.07,no
"celebristhere is a macron sign over the second ""e"" (""celēbris"") to mark the vowel's long quantity.",grc,1,0.07,no
celebritas,grc,1,0.07,no
celeriter,grc,1,0.07,no
celeriuscule,grc,1,0.07,no
cella,grc,1,0.07,no
cen,grc,1,0.07,no
censor,grc,1,0.07,no
censorianus,grc,1,0.07,no
censorinus,grc,1,0.07,no
censoris,grc,1,0.07,no
centenarius,grc,1,0.07,no
centies,grc,1,0.07,no
centimanus,grc,1,0.07,no
centu2um uir,grc,1,0.07,no
centu2umgeminus,grc,1,0.07,no
centuriata,grc,1,0.07,no
centuriatus,grc,1,0.07,no
centurio,grc,1,0.07,no
centussis,grc,1,0.07,no
cerere,grc,1,0.07,no
"ceresthere is a macron over the first ""e"" of ""cēres"" to mark the vowel's long quantity.",grc,1,0.07,no
ceretis,grc,1,0.07,no
ceritis,grc,1,0.07,no
"ceritisthere is a macron over the first ""i"" of ""cerītis"" to mark the vowel's long quantity.",grc,1,0.07,no
cerritus,grc,1,0.07,no
certa,grc,1,0.07,no
certa2am,grc,1,0.07,no
certamine,grc,1,0.07,no
certas,grc,1,0.07,no
certu2um,grc,1,0.07,no
ceruicis,grc,1,0.07,no
ceruinus,grc,1,0.07,no
ceruix,grc,1,0.07,no
ceruus,grc,1,0.07,no
"cesareusthere is a macron over the ""a"" (""cesāreus""), marking its long quantity.",grc,1,0.07,no
cesaris,grc,1,0.07,no
"cesarthere is a macron over the grapheme ""e"" representing the diphthong ""ae"" to mark the vowel's long quantity (""cēsar"").",grc,1,0.07,no
cesus,grc,1,0.07,no
charibdeos,grc,1,0.07,no
charibdidos,grc,1,0.07,no
chartina,grc,1,0.07,no
chartinacius,grc,1,0.07,no
charybdidis,grc,1,0.07,no
charybdis,grc,1,0.07,no
chia,grc,1,0.07,no
chius,grc,1,0.07,no
"chiusa breve mark (˘) over the ""i"" marks its short quantity.",grc,1,0.07,no
cicere,grc,1,0.07,no
"cidothere is a breve (˘) mark over the ""i"" (""cĭdo"") to mark its short quantity.",grc,1,0.07,no
circu2um flectitur,grc,1,0.07,no
circu2um flexa2am,grc,1,0.07,no
circu2um flexu2um,grc,1,0.07,no
circumflexis,grc,1,0.07,no
citas,grc,1,0.07,no
citer,grc,1,0.07,no
citerius,grc,1,0.07,no
ciuilis,grc,1,0.07,no
ciuitas,grc,1,0.07,no
clare,grc,1,0.07,no
clarior,grc,1,0.07,no
"clariorthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
clarissimus,grc,1,0.07,no
claritate,grc,1,0.07,no
"clementinusthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
clementis,grc,1,0.07,no
cliens,grc,1,0.07,no
clientela,grc,1,0.07,no
clienti,grc,1,0.07,no
clientis,grc,1,0.07,no
co¯ontra,grc,1,0.07,no
co2ommendati,grc,1,0.07,no
co2ommendaticius,grc,1,0.07,no
co2ommendatus,grc,1,0.07,no
co2ommunione,grc,1,0.07,no
co2ommuniterue,grc,1,0.07,no
"co2ommuniu2umthe second ""u"" grapheme (""communium"") is written above the line. the first version of the word was ""communi"" with a ""2"" abbreviation above the ""i"". then, someone wrote a ""u"" above the line, after the ""i+2"" abbreviation.",grc,1,0.07,no
co2ompago,grc,1,0.07,no
co2omparamus,grc,1,0.07,no
co2omparantur,grc,1,0.07,no
co2omparari,grc,1,0.07,no
co2omparas,grc,1,0.07,no
co2omparatus,grc,1,0.07,no
co2omparo,grc,1,0.07,no
co2ompes,grc,1,0.07,no
co2ompeto,grc,1,0.07,no
co2omponuntur,grc,1,0.07,no
co2ompos,grc,1,0.07,no
co2omposita,grc,1,0.07,no
co2ompositoru2um,grc,1,0.07,no
cocina,grc,1,0.07,no
cocus,grc,1,0.07,no
codex,grc,1,0.07,no
codicillus,grc,1,0.07,no
codicis,grc,1,0.07,no
codiculus,grc,1,0.07,no
"codridesthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
"coeperitin this word, the diphthong ""oe"" is written with two graphemes ""o"", ""e"".",grc,1,0.07,no
cogitatur,grc,1,0.07,no
cognationis,grc,1,0.07,no
cognitio,grc,1,0.07,no
cognitu2um,grc,1,0.07,no
cognomina,grc,1,0.07,no
colchis,grc,1,0.07,no
collariu2um,grc,1,0.07,no
collega,grc,1,0.07,no
collo,grc,1,0.07,no
colonis,grc,1,0.07,no
colurnus,grc,1,0.07,no
comedendo,grc,1,0.07,no
comedo,grc,1,0.07,no
comedonis,grc,1,0.07,no
comitante,grc,1,0.07,no
comites,grc,1,0.07,no
commune2em,grc,1,0.07,no
communiterue,grc,1,0.07,no
comp¯prehensiua,grc,1,0.07,no
comparatione2em,grc,1,0.07,no
comparationis,grc,1,0.07,no
comparatiuis,grc,1,0.07,no
comparatur,grc,1,0.07,no
composite,grc,1,0.07,no
compositiones,grc,1,0.07,no
compositum,grc,1,0.07,no
con,grc,1,0.07,no
concludunt,grc,1,0.07,no
condita,grc,1,0.07,no
conditorib;bus,grc,1,0.07,no
confirmandu2um,grc,1,0.07,no
congrua,grc,1,0.07,no
coniugatione,grc,1,0.07,no
coniugationibus,grc,1,0.07,no
coniunctæ,grc,1,0.07,no
coniunctione7em,grc,1,0.07,no
coniungo,grc,1,0.07,no
coniunx,grc,1,0.07,no
conlatione,grc,1,0.07,no
connumerabant,grc,1,0.07,no
conparantur,grc,1,0.07,no
conparatio,grc,1,0.07,no
conparatus,grc,1,0.07,no
consistit,grc,1,0.07,no
conspiciuntur,grc,1,0.07,no
constantinus,grc,1,0.07,no
constantis,grc,1,0.07,no
constat,grc,1,0.07,no
consu2umptione,grc,1,0.07,no
consuete,grc,1,0.07,no
consuetudine2em,grc,1,0.07,no
consuetudo,grc,1,0.07,no
consularis,grc,1,0.07,no
consulis,grc,1,0.07,no
consulo,grc,1,0.07,no
consumptor,grc,1,0.07,no
contemplanda,grc,1,0.07,no
continent,grc,1,0.07,no
continet,grc,1,0.07,no
continetur,grc,1,0.07,no
continuaretur,grc,1,0.07,no
continue,grc,1,0.07,no
contrariæ,grc,1,0.07,no
contrario,grc,1,0.07,no
contrariu2um,grc,1,0.07,no
conuersa,grc,1,0.07,no
conuertere,grc,1,0.07,no
conuertit,grc,1,0.07,no
conuertitur,grc,1,0.07,no
copulabant,grc,1,0.07,no
cor,grc,1,0.07,no
cor¯correctum,grc,1,0.07,no
cor¯correptas,grc,1,0.07,no
cor¯correpte,grc,1,0.07,no
cor¯correptum,grc,1,0.07,no
"cor¯orreptanormally, in ursus' text, individual alphabemes are neuter. the expansion of this abbreviation should therefore be ""correptum"". however, i am expanding it to ""correpta"" for analogy with the previous ""assumpta"", also modifying an alphabeme (""assumpta 'o'"").",grc,1,0.07,no
cor¯orrepto,grc,1,0.07,no
cor¯orripientia,grc,1,0.07,no
cor¯rreptam,grc,1,0.07,no
cor¯rreptum,grc,1,0.07,no
corbus,grc,1,0.07,no
corcorreptum,grc,1,0.07,no
"corcorreptumthe abbreviation ""cor"" for ""correptus, -a, -um"" is quite common, but up to this point it always had an abbreviation mark (a macron) above it. this is the first time that there is no visible abbreviation mark. also, this is the first time that i meet a new type of abbreviation, that i encode as ""omission"" (omission of graphemes, without abbreviation mark): se the documentation for a full discussion on this type of abbreviation.",grc,1,0.07,no
corde,grc,1,0.07,no
cordis,grc,1,0.07,no
"corimplied: ""si (denominatiua) uocalem (habent ante 'ar', paenultima) corripitur"".ripitur",grc,1,0.07,no
cornelio,grc,1,0.07,no
cornicen,grc,1,0.07,no
corniculu2um,grc,1,0.07,no
cornus,grc,1,0.07,no
"cornutusthere is a macron over ""cornūtus"" to mark the vowel's long quantity.",grc,1,0.07,no
corporale,grc,1,0.07,no
corporalem,grc,1,0.07,no
corporalibus,grc,1,0.07,no
corporalis,grc,1,0.07,no
corporu2um,grc,1,0.07,no
corpusculu2um,grc,1,0.07,no
corr¯correptum,grc,1,0.07,no
correptu2um,grc,1,0.07,no
corripientia,grc,1,0.07,no
corripuere,grc,1,0.07,no
corrupta,grc,1,0.07,no
corruptis,grc,1,0.07,no
corylus,grc,1,0.07,no
corynetes,grc,1,0.07,no
corynetides,grc,1,0.07,no
cos,grc,1,0.07,no
cotidianus,grc,1,0.07,no
cotidie,grc,1,0.07,no
"crastinusthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
"crastinusthere is a breve (˘) mark over the second ""i"" to mark its short quantity.",grc,1,0.07,no
crebro,grc,1,0.07,no
credebant,grc,1,0.07,no
credibilis,grc,1,0.07,no
credo,grc,1,0.07,no
crescere,grc,1,0.07,no
crescit,grc,1,0.07,no
creta,grc,1,0.07,no
"cretaeusin this case the diphthong ""ae"" is written with two graphemes ""a"" and ""e"".",grc,1,0.07,no
crete,grc,1,0.07,no
creticus,grc,1,0.07,no
crotonias,grc,1,0.07,no
crus,grc,1,0.07,no
crusculu2um,grc,1,0.07,no
ctus,grc,1,0.07,no
cu¯um,grc,1,0.07,no
cu8um,grc,1,0.07,no
cubo,grc,1,0.07,no
cuilibet,grc,1,0.07,no
culina,grc,1,0.07,no
culum,grc,1,0.07,no
cuna,grc,1,0.07,no
cunabulu2um,grc,1,0.07,no
"cunabulu2umthere is a macron over the ""a"" (""cunābulum"") to mark the vowel's long quantity.",grc,1,0.07,no
cunctis,grc,1,0.07,no
cuniculus,grc,1,0.07,no
"cupidothere is a macron sign over the ""i"" (""cupīdo"") to mark the vowel's long quantity.",grc,1,0.07,no
cupio,grc,1,0.07,no
cupis,grc,1,0.07,no
cur,grc,1,0.07,no
curia,grc,1,0.07,no
curulis,grc,1,0.07,no
custos,grc,1,0.07,no
cuticula,grc,1,0.07,no
cyclas,grc,1,0.07,no
cynekeion,grc,1,0.07,no
"cypriacusthere is a line in the shape of an acute accent over the ""i"", that could indicate the word stress.",grc,1,0.07,no
"cypriacusthere is a macron sign over the ""i"", meaning that the sound is short.",grc,1,0.07,no
"cypricusthere is a line in the shape of an acute accent over the ""y"", that could indicate the word stress.",grc,1,0.07,no
cyprius,grc,1,0.07,no
cyprus,grc,1,0.07,no
"danaakeil (priscian, ars grammatica, k 2.68.11, the direct source of this passage) chooses the reading ""danae"", but in the apparatus criticus he mentions the reading ""danaa"" from codices r (""cod. bibl. imp. paris. 7496"") and k (""cod. bibl. caroliruhensis 223""), while codices d (""cod. bibl. publ. bernensis, olim bongarsianus"") and h (""cod. bibl. gymn. halberstadiensis, lutherius krehlii"") have a similar reading.",grc,1,0.07,no
danau2um,grc,1,0.07,no
dardanio,grc,1,0.07,no
dardanu2um,grc,1,0.07,no
"dardanu2umthere is a breve (˘) mark over the second ""a"" to mark its short quantity.",grc,1,0.07,no
dat¯atiuo,grc,1,0.07,no
dati¯atiui,grc,1,0.07,no
"datiuithe source priscian, ars grammatica, k 2.119.22-25, has a different syntactic construction, but with the same general meaning: ""similiter faciunt tertiae declinationis nomina siue participia, quae una syllaba, uincunt genetiuo nominatiuum: assumunt enim datiuo a, paenultima i ubique, sicut supra dictum est, correpta"".",grc,1,0.07,no
datiuu2um,grc,1,0.07,no
dcr¯dicitur,grc,1,0.07,no
debere,grc,1,0.07,no
decanus,grc,1,0.07,no
decem uir,grc,1,0.07,no
decenarius,grc,1,0.07,no
decernitur,grc,1,0.07,no
decimana,grc,1,0.07,no
decimanus,grc,1,0.07,no
decimo,grc,1,0.07,no
decimu2um,grc,1,0.07,no
"decimusthere is a macron over the ""c"" of ""decimus"", that might be meant to be over the ""e"". for its function, see the note on ""uicesimus"" right before in this very line.",grc,1,0.07,no
decl¯clinatione,grc,1,0.07,no
declamantur,grc,1,0.07,no
decli¯eclinationis,grc,1,0.07,no
"declinanturthe grammatical subject of the sentence is ""forma"", so this verb might be emended to ""declinatur"". however, it agrees ""ex sensu"" with an implied ""uerba"", so i am not emending it. the same situation is found in 11r.a.20: ""est (scil. forma) quantitatis, quae a magnitudine uel paruitate sunt dicta"".",grc,1,0.07,no
declinatio,grc,1,0.07,no
decor,grc,1,0.07,no
decorus,grc,1,0.07,no
decuria,grc,1,0.07,no
decurias,grc,1,0.07,no
decuriata,grc,1,0.07,no
decuriatus,grc,1,0.07,no
decussis,grc,1,0.07,no
deducitur,grc,1,0.07,no
deducta,grc,1,0.07,no
deest,grc,1,0.07,no
deficit,grc,1,0.07,no
definitio,grc,1,0.07,no
definitur,grc,1,0.07,no
dei,grc,1,0.07,no
deinde,grc,1,0.07,no
deiopea,grc,1,0.07,no
deiopeia,grc,1,0.07,no
dem,grc,1,0.07,no
"demadesthere is a macron sign over the ""a"" to mark the vowel's long quantity.",grc,1,0.07,no
demeades,grc,1,0.07,no
deminutione,grc,1,0.07,no
demonstrans,grc,1,0.07,no
demonstrari,grc,1,0.07,no
demonstratione2em,grc,1,0.07,no
demonstratiua,grc,1,0.07,no
"demonstratthe source priscian, ars grammatica, k 2.1.137.26 - k 2.138.1 makes the meaning of the passage clearer: ""et significat digum esse aliquem eo, quod demonstratur"".",grc,1,0.07,no
demonstratur,grc,1,0.07,no
denis,grc,1,0.07,no
denominatiuu2um,grc,1,0.07,no
deo,grc,1,0.07,no
"deo ru8umthere are signs written above the line that i do not understand: a possible macron above the (very hardly legible) ""d"" and another sign in the space between ""deo"" and ""rum"", that might simply mean that the two parts of the word, though written separately, should be read together. the direct source here is priscian, ars grammatica, k 2.53.20-21, which has ""in 'ara' deorum, 'a' paenultima producitur"".",grc,1,0.07,no
deonton,grc,1,0.07,no
deorum,grc,1,0.07,no
deriiuatiua,grc,1,0.07,no
"deriuant¯turthere is also a macron over the first ""u"". i do not understand what it marks.",grc,1,0.07,no
"deriuatain this case, exceptionally, a larger initial does not mark the beginning of a new complex sentence or paragraph.",grc,1,0.07,no
deriuati,grc,1,0.07,no
deriuatio,grc,1,0.07,no
deriuationes,grc,1,0.07,no
deriuatiuæ,grc,1,0.07,no
deriuatiuu2um,grc,1,0.07,no
desinant,grc,1,0.07,no
desinent,grc,1,0.07,no
desinente,grc,1,0.07,no
desinentes,grc,1,0.07,no
"desinentiathere is a macron over the first ""e"" and the ""s"". might it mean that the ""e"" is long?",grc,1,0.07,no
desinentitia,grc,1,0.07,no
deterrimus,grc,1,0.07,no
deucalides,grc,1,0.07,no
deucalionides,grc,1,0.07,no
deuerticulu2um,grc,1,0.07,no
deuertis,grc,1,0.07,no
deuerto,grc,1,0.07,no
deunx,grc,1,0.07,no
dextans,grc,1,0.07,no
dexterrimus,grc,1,0.07,no
dextra,grc,1,0.07,no
dia,grc,1,0.07,no
dialecticos,grc,1,0.07,no
dicantur,grc,1,0.07,no
dicemus,grc,1,0.07,no
dicerentur,grc,1,0.07,no
"dicitu2urthe graphemes around ""dicitur"" are very hard to read. another reading might be ""oratio dici t(um) [two unclear graphemes] possunt uerba imperatiua et responsiua"". in this case, the ""u with r rotunda above"" abbreviation should be expanded in ""um"", not ""ur"", which is unlikely. also, the ""p"" and ""o"" of hypothetical ""possunt"" are very hardly recognizable. the reading that i am publishing (""oratio dicitur [...] sunt uerba imperatiua et responsiua"") is more likely based on the manuscript.",grc,1,0.07,no
"dicituri think that an emendation to ""dicuntur"" is not necessary",grc,1,0.07,no
dictæ,grc,1,0.07,no
dicti,grc,1,0.07,no
dictione,grc,1,0.07,no
dictione2em,grc,1,0.07,no
dictiones,grc,1,0.07,no
dictionib;bus,grc,1,0.07,no
dictionis,grc,1,0.07,no
dictionu2um,grc,1,0.07,no
dictum,grc,1,0.07,no
dicunt¯tur,grc,1,0.07,no
dido,grc,1,0.07,no
diecula,grc,1,0.07,no
dieru2um,grc,1,0.07,no
differentia2am,grc,1,0.07,no
differentiæ,grc,1,0.07,no
differentie,grc,1,0.07,no
differt,grc,1,0.07,no
difficillimus,grc,1,0.07,no
diga2ammæ,grc,1,0.07,no
dignitatib;bus,grc,1,0.07,no
dignitatibus,grc,1,0.07,no
dignitatis,grc,1,0.07,no
dignu2um,grc,1,0.07,no
diligent¯ter,grc,1,0.07,no
diminutiui,grc,1,0.07,no
diminutiuorum,grc,1,0.07,no
diminutiuum,grc,1,0.07,no
dinumeratio,grc,1,0.07,no
"dionaeusin this case the diphthong ""ae"" is written with two graphemes ""a"" and ""e"".",grc,1,0.07,no
dione,grc,1,0.07,no
dionyma,grc,1,0.07,no
diphthongum,grc,1,0.07,no
discerni,grc,1,0.07,no
discernitur,grc,1,0.07,no
disciplina,grc,1,0.07,no
disciplinis,grc,1,0.07,no
discrepant,grc,1,0.07,no
disillaba,grc,1,0.07,no
dispertiua,grc,1,0.07,no
dissimillimus,grc,1,0.07,no
dissonat,grc,1,0.07,no
distribuit,grc,1,0.07,no
distribuitur,grc,1,0.07,no
distributos,grc,1,0.07,no
disyllaba,grc,1,0.07,no
diuersa,grc,1,0.07,no
diuersi,grc,1,0.07,no
diuidere,grc,1,0.07,no
diuiditur,grc,1,0.07,no
