register,entry,lemma,reading,witnesses,source,resp,cert,type,isLemma
substantive,chronicon:0.1.1.8.61.2,indictione,indictionem,o,,,,,false
substantive,chronicon:0.1.1.8.61.3,mense,mense,b a2,,,,,true
substantive,chronicon:0.1.1.8.61.3,mense,mensis,o,,,,,false
substantive,chronicon:0.1.1.8.61.8,seruatam,seruatam,a2 o,,,,,true
substantive,chronicon:0.1.1.8.61.8,seruatam,sertatam,b g,,,,,false
substantive,chronicon:0.1.1.8.61.12,Unfridus,Unfridus,b,,,,,true
substantive,chronicon:0.1.1.8.61.12,Unfridus,Gofridus,a2,,,,,false
substantive,chronicon:0.1.1.8.61.12,Unfridus,Umfridus,o,,,,,false
substantive,chronicon:0.1.1.8.61.15,potestatem,potestatem,b a2,,,,,true
substantive,chronicon:0.1.1.8.61.15,potestatem,potestatis,o,,,,,false
substantive,chronicon:0.1.1.8.61.16,honoris,honoris,b a2,,,,,true
substantive,chronicon:0.1.1.8.61.16,honoris,honorem,o,,,,,false
substantive,chronicon:0.1.1.8.63.1,mense,mense,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.1,mense,mensis,o,,,,,false
substantive,chronicon:0.1.1.8.63.2,Iulio,Iulio,b,,,,,true
substantive,chronicon:0.1.1.8.63.2,Iulio,Iulii,a2,,,,,false
substantive,chronicon:0.1.1.8.63.2,Iulio,Iunii,o,,,,,false
substantive,chronicon:0.1.1.8.63.8,imperator,imperator,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.8,imperator,imperato,o,,,,,false
substantive,chronicon:0.1.1.8.63.9,direxerat,direxerat,b o,,,,,true
substantive,chronicon:0.1.1.8.63.9,direxerat,duxerat,a2,,,,,false
substantive,chronicon:0.1.1.8.63.12,bello,bello,b o,,,,,true
substantive,chronicon:0.1.1.8.63.12,bello,prelio,a2,,,,,false
substantive,chronicon:0.1.1.8.63.16,Alamannis,Alamannis,b o,,,,,true
substantive,chronicon:0.1.1.8.63.16,Alamannis,Alamanni,a2,,,,,false
substantive,chronicon:0.1.1.8.63.18,pontificum,pontificum,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.18,pontificum,pontificium,o,,,,,false
substantive,chronicon:0.1.1.8.63.27,premonuerat,premonuerat,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.27,premonuerat,premouerat,o,,,,,false
substantive,chronicon:0.1.1.8.63.30,perspiciente,perspiciente,b o,,,,,true
substantive,chronicon:0.1.1.8.63.30,perspiciente,perspicientem,a2,,,,,false
substantive,chronicon:0.1.1.8.63.35,,,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.35,,seculi,o,,,,,false
substantive,chronicon:0.1.1.8.63.37,sed,sed,b o,,,,,true
substantive,chronicon:0.1.1.8.63.37,sed,si,a2,,,,,false
substantive,chronicon:0.1.1.8.63.40,existens,existens,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.40,existens,persistens,o,,,,,false
substantive,chronicon:0.1.1.8.63.42,Isachius,Isachius,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.42,Isachius,Michael,o,,,,,false
substantive,chronicon:0.1.1.8.63.43,Commiano,Commiano,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.43,Commiano,Inscomiano,o,,,,,false
substantive,chronicon:0.1.1.8.63.44,imperator,imperator,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.44,imperator,imperatore,o,,,,,false
substantive,chronicon:0.1.1.8.63.48,cognomento,cognomento,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.48,cognomento,cognomianatus,o,,,,,false
substantive,chronicon:0.1.1.8.63.52,mense,mense,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.52,mense,menses,o,,,,,false
substantive,chronicon:0.1.1.8.63.53,,,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.53,,"in anno ab incarnatione Domini MLV, indictionem VIII",o,,,,,false
substantive,chronicon:0.1.1.8.63.55,qui,qui,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.55,qui,,o,,,,,false
substantive,chronicon:0.1.1.8.63.56,seditque,seditque,b o,,,,,true
substantive,chronicon:0.1.1.8.63.56,seditque,sedit,a2,,,,,false
substantive,chronicon:0.1.1.8.63.58,mensibus,mensibus,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.58,mensibus,menses,o,,,,,false
substantive,chronicon:0.1.1.8.63.62,mensibus,mensibus,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.62,mensibus,menses,o,,,,,false
substantive,chronicon:0.1.1.8.63.65,episcopus,episcopus,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.65,episcopus,,o,,,,,false
substantive,chronicon:0.1.1.8.63.66,mensibus,mensibus,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.66,mensibus,mensis,o,,,,,false
substantive,chronicon:0.1.1.8.63.67,nouem,nouem,b,,,,,true
substantive,chronicon:0.1.1.8.63.67,nouem,IX,a2,,,,,false
substantive,chronicon:0.1.1.8.63.67,nouem,VIII,o,,,,,false
substantive,chronicon:0.1.1.8.63.68,Patarea idest Patareanorum secta,Patarea idest Patareanorum secta,b a2,,,,,true
substantive,chronicon:0.1.1.8.63.68,Patarea idest Patareanorum secta,Patarie,o,,,,,false
substantive,chronicon:0.1.1.8.64.0,X,X,b o,,,,,true
substantive,chronicon:0.1.1.8.64.0,X,VII,a2,,,,,false
substantive,chronicon:0.1.1.8.64.1,Unfridus,Unfridus,b,,,,,true
substantive,chronicon:0.1.1.8.64.1,Unfridus,Gofridus,a2,,,,,false
substantive,chronicon:0.1.1.8.64.1,Unfridus,Umfridus,o,,,,,false
substantive,chronicon:0.1.1.8.64.7,cognomento,cognomento,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.7,cognomento,cognominato,o,,,,,false
substantive,chronicon:0.1.1.8.64.9,Unfridi,Unfridi,b,,,,,true
substantive,chronicon:0.1.1.8.64.9,Unfridi,Gofridi,a2,,,,,false
substantive,chronicon:0.1.1.8.64.9,Unfridi,Umfridi,o,,,,,false
substantive,chronicon:0.1.1.8.64.15,comitis,comitis,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.15,comitis,comis,o,,,,,false
substantive,app19-in-g183.1-184.6,Willelmus,Willelmus,a2 g,,,,,true
substantive,app19-in-g183.1-184.6,Willelmus,Willemus,b,,,,,false
substantive,app19-in-g183.1-184.6,Willelmus,Arlelmus,o,,,,,false
substantive,chronicon:0.1.1.8.64.21,Brachiferreus,Brachiferreus,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.21,Brachiferreus,Brachiferuens,o,,,,,false
substantive,chronicon:0.1.1.8.64.22,prenomine,prenomine,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.22,prenomine,prenomina,o,,,,,false
substantive,chronicon:0.1.1.8.64.24,et,et,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.24,et,,o,,,,,false
substantive,chronicon:0.1.1.8.64.25,Unfridus,Unfridus,b,,,,,true
substantive,chronicon:0.1.1.8.64.25,Unfridus,Gonfridus,a2,,,,,false
substantive,chronicon:0.1.1.8.64.25,Unfridus,Umfridus,o,,,,,false
substantive,chronicon:0.1.1.8.64.26,probus,probus,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.26,probus,quibus,o,,,,,false
substantive,chronicon:0.1.1.8.64.27,atque,atque,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.27,atque,adque,o,,,,,false
substantive,chronicon:0.1.1.8.64.29,ingeniique,ingeniique,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.29,ingeniique,ingenumque,o,,,,,false
substantive,chronicon:0.1.1.8.64.31,Apulia,Apulia,b o,,,,,true
substantive,chronicon:0.1.1.8.64.31,Apulia,Apuliam,a2,,,,,false
substantive,chronicon:0.1.1.8.64.34,rexit,rexit,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.34,rexit,rex,o,,,,,false
substantive,chronicon:0.1.1.8.64.35,,,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.35,,fuit,o,,,,,false
substantive,chronicon:0.1.1.8.64.37,,,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.37,,comes,o,,,,,false
substantive,chronicon:0.1.1.8.64.38,,,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.38,,autem,o,,,,,false
substantive,chronicon:0.1.1.8.64.39,inconstans animo,inconstans animo,b,,,,,true
substantive,chronicon:0.1.1.8.64.39,inconstans animo,et constans,a2,,,,,false
substantive,chronicon:0.1.1.8.64.39,inconstans animo,in Constantino,o,,,,,false
substantive,chronicon:0.1.1.8.64.40,seuusque,seuusque,b o,,,,,true
substantive,chronicon:0.1.1.8.64.40,seuusque,serenusque,a2,,,,,false
substantive,chronicon:0.1.1.8.64.43,ecclesiarum,ecclesiarum,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.43,ecclesiarum,ecclesie,o,,,,,false
substantive,chronicon:0.1.1.8.64.44,atque,atque,b a2,,,,,true
substantive,chronicon:0.1.1.8.64.44,atque,adque,o,,,,,false
substantive,chronicon:0.1.1.8.64.45,,,b o,,,,,true
substantive,chronicon:0.1.1.8.64.45,,honori,a2,,,,,false
substantive,chronicon:0.1.1.8.65.0,Ierardus,Ierardus,b,,,,,true
substantive,chronicon:0.1.1.8.65.0,Ierardus,Gerardus,a2 o,,,,,false
substantive,chronicon:0.1.1.8.65.2,anno Riccardus,anno Riccardus,b a2,,,,,true
substantive,chronicon:0.1.1.8.65.2,anno Riccardus,anni Ricardus,o,,,,,false
substantive,chronicon:0.1.1.8.66.0,Domini,Domini,b,,,,,true
substantive,chronicon:0.1.1.8.66.0,Domini,dominice incarnationis,a2,,,,,false
substantive,chronicon:0.1.1.8.66.0,Domini,ab incarnatione,o,,,,,false
substantive,chronicon:0.1.1.8.66.1,cui,cui,b o,,,,,true
substantive,chronicon:0.1.1.8.66.1,cui,et,a2,,,,,false
substantive,chronicon:0.1.1.8.66.4,est,est,b,,,,,true
substantive,chronicon:0.1.1.8.66.4,est,,a2 o,,,,,false
substantive,chronicon:0.1.1.8.66.6,ipsam,ipsam,b a2,,,,,true
substantive,chronicon:0.1.1.8.66.6,ipsam,ipsa,o,,,,,false
substantive,chronicon:0.1.1.8.67.1,Calabriam,Calabriam,b a,,,,,true
substantive,chronicon:0.1.1.8.67.1,Calabriam,Calabria,o,,,,,false
substantive,chronicon:0.1.1.8.67.2,atque,atque,b a,,,,,true
substantive,chronicon:0.1.1.8.67.2,atque,adque,o,,,,,false
substantive,chronicon:0.1.1.8.67.6,atque,atque,b a,,,,,true
substantive,chronicon:0.1.1.8.67.6,atque,adque,o,,,,,false
substantive,chronicon:0.1.1.8.67.7,,,b a,,,,,true
substantive,chronicon:0.1.1.8.67.7,,in,o,,,,,false
substantive,chronicon:0.1.1.8.67.9,et,et,b o,,,,,true
substantive,chronicon:0.1.1.8.67.9,et,,a,,,,,false
substantive,chronicon:0.1.1.8.67.10,atque,atque,b a,,,,,true
substantive,chronicon:0.1.1.8.67.10,atque,adque,o,,,,,false
substantive,chronicon:0.1.1.8.67.12,uxore,uxore,b,,,,,true
substantive,chronicon:0.1.1.8.67.12,uxore,,a,,,,,false
substantive,chronicon:0.1.1.8.67.12,uxore,uxorem,o,,,,,false
substantive,chronicon:0.1.1.8.67.13,Alberada,Alberada,b a,,,,,true
substantive,chronicon:0.1.1.8.67.13,Alberada,Abberada,o,,,,,false
substantive,chronicon:0.1.1.8.67.17,liggius,liggius,b a,,,,,true
substantive,chronicon:0.1.1.8.67.17,liggius,ligirius,o,,,,,false
substantive,chronicon:0.1.1.8.67.21,Guiscardum,Guiscardum,b a,,,,,true
substantive,chronicon:0.1.1.8.67.21,Guiscardum,Guiscare,o,,,,,false
substantive,chronicon:0.1.1.8.68.0,dominice incarnationis,dominice incarnationis,b a,,,,,true
substantive,chronicon:0.1.1.8.68.0,dominice incarnationis,ab incarnatione Domini,o,,,,,false
substantive,chronicon:0.1.1.8.68.3,anno,anno,b o,,,,,true
substantive,chronicon:0.1.1.8.68.3,anno,tempore,a,,,,,false
substantive,chronicon:0.1.1.8.68.9,Nicolao,Nicolao,b a,,,,,true
substantive,chronicon:0.1.1.8.68.9,Nicolao,Nicolaus,o,,,,,false
substantive,chronicon:0.1.1.8.68.10,Sedique,Sedique,b,,,,,true
substantive,chronicon:0.1.1.8.68.10,Sedique,Seditque,a,,,,,false
substantive,chronicon:0.1.1.8.68.10,Sedique,Set,o,,,,,false
substantive,chronicon:0.1.1.8.68.11,,,b a,,,,,true
substantive,chronicon:0.1.1.8.68.11,,autem,o,,,,,false
substantive,chronicon:0.1.1.8.68.12,mensibus,mensibus,b a,,,,,true
substantive,chronicon:0.1.1.8.68.12,mensibus,menses,o,,,,,false
substantive,chronicon:0.1.1.8.69.1,cepit eam et,cepit eam et,b,,,,,true
substantive,chronicon:0.1.1.8.69.1,cepit eam et,,a2,,,,,false
substantive,chronicon:0.1.1.8.71.0,Anno Domini,Anno Domini,b,,,,,true
substantive,chronicon:0.1.1.8.71.0,Anno Domini,,a2,,,,,false
substantive,chronicon:0.1.1.8.71.1,anno,anno,b,,,,,true
substantive,chronicon:0.1.1.8.71.1,anno,autem temporim,a2,,,,,false
substantive,chronicon:0.1.1.8.73.0,III,III,b,,,,,true
substantive,chronicon:0.1.1.8.73.0,III,IV,a o,,,,,false
substantive,app3-in-g186.12-187.2,a parte,a parte,b a,,,,,true
substantive,app3-in-g186.12-187.2,a parte,in,o,,,,,false
substantive,chronicon:0.1.1.8.73.3,Orientis,Orientis,b a,,,,,true
substantive,chronicon:0.1.1.8.73.3,Orientis,oriente,o,,,,,false
substantive,chronicon:0.1.1.8.73.5,similiter,similiter,b,,,,,true
substantive,chronicon:0.1.1.8.73.5,similiter,,a,,,,,false
substantive,chronicon:0.1.1.8.75.1,Anno domini,Anno domini,b,,,,,true
substantive,chronicon:0.1.1.8.75.1,Anno domini,,a2,,,,,false
substantive,chronicon:0.1.1.8.75.2,V,V,b,,,,,true
substantive,chronicon:0.1.1.8.75.2,V,VI,a2,,,,,false
substantive,chronicon:0.1.1.8.75.4,obsidione,obsidione,b,,,,,true
substantive,chronicon:0.1.1.8.75.4,obsidione,obsidionem,a2,,,,,false
substantive,chronicon:0.1.1.8.75.5,abiit,abiit,b,,,,,true
substantive,chronicon:0.1.1.8.75.5,abiit,uenit,a2,,,,,false
substantive,chronicon:0.1.1.8.77.1,Hoc,Hoc,b,,,,,true
substantive,chronicon:0.1.1.8.77.1,Hoc,MLXX indictione VIII hoc,a2,,,,,false
substantive,chronicon:0.1.1.8.77.2,,,b,,,,,true
substantive,chronicon:0.1.1.8.77.2,,XLIII,a2,,,,,false
substantive,chronicon:0.1.1.8.78.1,mouens,mouens,b a,,,,,true
substantive,chronicon:0.1.1.8.78.1,mouens,monens,o,,,,,false
substantive,chronicon:0.1.1.8.78.2,""" """,""" """,b,,,,,true
substantive,chronicon:0.1.1.8.78.2,""" """,,a,,,,,false
substantive,app4-in-g187.14-188.1,"per terram et per mare, duxitque ante eam naues LVIII","per terram et per mare, duxitque ante eam naues LVIII",b,,,,,true
substantive,app4-in-g187.14-188.1,"per terram et per mare, duxitque ante eam naues LVIII",,a,,,,,false
substantive,chronicon:0.1.1.8.79.0,X,X,b,,,,,true
substantive,chronicon:0.1.1.8.79.0,X,,a,,,,,false
substantive,chronicon:0.1.1.8.79.1,,,b,,,,,true
substantive,chronicon:0.1.1.8.79.1,,in,a,,,,,false
substantive,chronicon:0.1.1.8.82.0,MLXXVI,MLXXVI,b,,,,,true
substantive,chronicon:0.1.1.8.82.0,MLXXVI,MLXXV,a,,,,,false
substantive,chronicon:0.1.1.8.82.1,,,b,,,,,true
substantive,chronicon:0.1.1.8.82.1,,cubrie,a,,,,,false
substantive,chronicon:0.1.1.8.82.2,Hic,Hic,b,,,,,true
substantive,chronicon:0.1.1.8.82.2,Hic,Hinc,a,,,,,false
substantive,chronicon:0.1.1.8.84.0,Gisolfus,Gisolfus,a g,,,,,true
substantive,chronicon:0.1.1.8.84.0,Gisolfus,Gisolfum,b,,,,,false
substantive,chronicon:0.1.1.8.85.0,traddit,traddit,b,,,,,true
substantive,chronicon:0.1.1.8.85.0,traddit,tradidit,a,,,,,false
substantive,chronicon:0.1.1.8.85.1,ecclesiam,ecclesiam,a g,,,,,true
substantive,chronicon:0.1.1.8.85.1,ecclesiam,eccelsiam,b,,,,,false
substantive,chronicon:0.1.1.8.85.3,honore,honore,b,,,,,true
substantive,chronicon:0.1.1.8.85.3,honore,honorem,a,,,,,false
substantive,chronicon:0.1.1.8.85.6,,,b,,,,,true
substantive,chronicon:0.1.1.8.85.6,,successit,a,,,,,false
substantive,chronicon:0.1.1.8.85.7,successit,successit,b,,,,,true
substantive,chronicon:0.1.1.8.85.7,successit,,a,,,,,false
substantive,chronicon:0.1.1.8.85.8,Iordanus,Iordanus,b,,,,,true
substantive,chronicon:0.1.1.8.85.8,Iordanus,,a,,,,,false
substantive,chronicon:0.1.1.8.85.10,Hoc anno obsessa est Salernum a Robberto duce et comprehensa est ab eo.,Hoc anno obsessa est Salernum a Robberto duce et comprehensa est ab eo.,b,,,,,true
substantive,chronicon:0.1.1.8.85.10,Hoc anno obsessa est Salernum a Robberto duce et comprehensa est ab eo.,,a,,,,,false
substantive,chronicon:0.1.1.8.86.1,Michaele,Michaele,a,,,,,true
substantive,chronicon:0.1.1.8.86.1,Michaele,Michael,b g,,,,,false
substantive,chronicon:0.1.1.8.88.0,hac,hac,b,,,,,true
substantive,chronicon:0.1.1.8.88.0,hac,te,a,,,,,false
substantive,chronicon:0.1.1.8.89.0,MLXXX,MLXXX,b,,,,,true
substantive,chronicon:0.1.1.8.89.0,MLXXX,MLXXXI,a,,,,,false
substantive,chronicon:0.1.1.8.91.0,uero,uero,b,,,,,true
substantive,chronicon:0.1.1.8.91.0,uero,,a,,,,,false
substantive,chronicon:0.1.1.8.91.5,et,et,b,,,,,true
substantive,chronicon:0.1.1.8.91.5,et,ac,a,,,,,false
substantive,chronicon:0.1.1.8.91.13,et,et,b,,,,,true
substantive,chronicon:0.1.1.8.91.13,et,ac,a,,,,,false
substantive,chronicon:0.1.1.8.91.18,Michaelis,Michaelis,a g,,,,,true
substantive,chronicon:0.1.1.8.91.18,Michaelis,Michaeli,b,,,,,false
substantive,chronicon:0.1.1.8.91.20,in,in,b,,,,,true
substantive,chronicon:0.1.1.8.91.20,in,,a,,,,,false
substantive,chronicon:0.1.1.8.91.21,dux,dux,a g,,,,,true
substantive,chronicon:0.1.1.8.91.21,dux,,b,,,,,false
substantive,chronicon:0.1.1.8.92.0,,,a g,,,,,true
substantive,chronicon:0.1.1.8.92.0,,imperatoribus,b,,,,,false
substantive,chronicon:0.1.1.8.92.1,constituit,constituit,b,,,,,true
substantive,chronicon:0.1.1.8.92.1,constituit,constitui,a,,,,,false
substantive,chronicon:0.1.1.8.93.0,Anno domini,Anno domini,b,,,,,true
substantive,chronicon:0.1.1.8.93.0,Anno domini,,a2,,,,,false
substantive,chronicon:0.1.1.8.93.1,MLXXXII,MLXXXII,b,,,,,true
substantive,chronicon:0.1.1.8.93.1,MLXXXII,MLXXXIII,a2,,,,,false
substantive,chronicon:0.1.1.8.94.0,MLXXXIII,MLXXXIII,b,,,,,true
substantive,chronicon:0.1.1.8.94.0,MLXXXIII,MLXXXIV,a,,,,,false
substantive,chronicon:0.1.1.8.94.2,,,b,,,,,true
substantive,chronicon:0.1.1.8.94.2,,eidem,a,,,,,false
substantive,chronicon:0.1.1.8.94.3,duxitque,duxitque,a g,,,,,true
substantive,chronicon:0.1.1.8.94.3,duxitque,duxtique,b,,,,,false
substantive,chronicon:0.1.1.8.95.0,multitudine,multitudine,a,,,,,true
substantive,chronicon:0.1.1.8.95.0,multitudine,multitudinem,b g,,,,,false
substantive,chronicon:0.1.1.8.95.5,estimari,estimari,b,,,,,true
substantive,chronicon:0.1.1.8.95.5,estimari,credi,a,,,,,false
substantive,chronicon:0.1.1.8.98.1,feratur,feratur,b,,,,,true
substantive,chronicon:0.1.1.8.98.1,feratur,ferunt,a2,,,,,false
substantive,chronicon:0.1.1.8.100.0,"a Rogerio comite,","a Rogerio comite,",b,,,,,true
substantive,chronicon:0.1.1.8.100.0,"a Rogerio comite,",,a2,,,,,false
substantive,chronicon:0.1.1.8.100.1,comesos ac,comesos ac,b,,,,,true
substantive,chronicon:0.1.1.8.100.1,comesos ac,comedisse,a2,,,,,false
substantive,chronicon:0.1.1.8.102.0,Eodem anno,Eodem anno,b,,,,,true
substantive,chronicon:0.1.1.8.102.0,Eodem anno,"MLXXXIX, indictione XII,",a2,,,,,false
substantive,chronicon:0.1.1.8.102.2,Canusinam,Canusinam,b,,,,,true
substantive,chronicon:0.1.1.8.102.2,Canusinam,Bandussianam,a2,,,,,false
substantive,chronicon:0.1.1.8.105.0,Anno,Anno,b,,,,,true
substantive,chronicon:0.1.1.8.105.0,Anno,Anni,a,,,,,false
substantive,chronicon:0.1.1.8.105.1,XIII,XIII,b,,,,,true
substantive,chronicon:0.1.1.8.105.1,XIII,XIV,a,,,,,false
substantive,chronicon:0.1.1.8.109.0,Anno,Anno,b,,,,,true
substantive,chronicon:0.1.1.8.109.0,Anno,Anni,a,,,,,false
substantive,chronicon:0.1.1.8.109.1,,,b,,,,,true
substantive,chronicon:0.1.1.8.109.1,,Aprilis,a,,,,,false
substantive,chronicon:0.1.1.8.110.1,Domini,Domini,b,,,,,true
substantive,chronicon:0.1.1.8.110.1,Domini,dominice incarnationis,a2,,,,,false
substantive,chronicon:0.1.1.8.110.6,humeris,humeris,a2,,,,,true
substantive,chronicon:0.1.1.8.110.6,humeris,umeribus,b g,,,,,false
substantive,chronicon:0.1.1.8.110.7,in,in,b,,,,,true
substantive,chronicon:0.1.1.8.110.7,in,,a2,,,,,false
substantive,chronicon:0.1.1.8.111.0,incarnati uerbi,incarnati uerbi,b,,,,,true
substantive,chronicon:0.1.1.8.111.0,incarnati uerbi,dominice incarnationis,a,,,,,false
substantive,chronicon:0.1.1.8.111.1,Aprilis,Aprilis,b,,,,,true
substantive,chronicon:0.1.1.8.111.1,Aprilis,Octobris,a,,,,,false
substantive,chronicon:0.1.1.8.111.4,fertur enim fuisse paganos centum quadraginta milia,fertur enim fuisse paganos centum quadraginta milia,b,,,,,true
substantive,chronicon:0.1.1.8.111.4,fertur enim fuisse paganos centum quadraginta milia,,a,,,,,false
substantive,chronicon:0.1.1.8.111.8,sibi,sibi,b g,,,,,true
substantive,chronicon:0.1.1.8.111.8,sibi,ibi,a,,,,,false
substantive,chronicon:0.1.1.8.111.10,Ipso quoque anno eadem indictione,Ipso quoque anno eadem indictione,b,,,,,true
substantive,chronicon:0.1.1.8.111.10,Ipso quoque anno eadem indictione,,a,,,,,false
substantive,app12-in-g201.1-201.18,Troia,Troia,a g,,,,,true
substantive,app12-in-g201.1-201.18,Troia,,b,,,,,false
substantive,chronicon:0.1.1.8.114.0,,,b,,,,,true
substantive,chronicon:0.1.1.8.114.0,,circa,a,,,,,false
substantive,chronicon:0.1.1.8.115.2,eius,eius,a2 g,,,,,true
substantive,chronicon:0.1.1.8.115.2,eius,,b,,,,,false
substantive,chronicon:0.1.1.8.116.1,,,b,,,,,true
substantive,chronicon:0.1.1.8.116.1,,"anno ab incarnatione Domini MC primo, indictione IX",a,,,,,false
substantive,chronicon:0.1.1.8.116.2,autem,autem,b,,,,,true
substantive,chronicon:0.1.1.8.116.2,autem,,a,,,,,false
substantive,chronicon:0.1.1.8.117.0,Raul Machabeo,Raul Machabeo,b,,,,,true
substantive,chronicon:0.1.1.8.117.0,Raul Machabeo,a Mulmachabeo,a2,,,,,false
substantive,chronicon:0.1.1.8.118.0,,,b,,,,,true
substantive,chronicon:0.1.1.8.118.0,,in,a,,,,,false
substantive,chronicon:0.1.1.8.118.1,ciuitate,ciuitate,b,,,,,true
substantive,chronicon:0.1.1.8.118.1,ciuitate,ciuitatem,a,,,,,false
substantive,chronicon:0.1.1.8.119.0,,,b,,,,,true
substantive,chronicon:0.1.1.8.119.0,,est,a2,,,,,false
substantive,chronicon:0.1.1.8.119.1,in,in,b,,,,,true
substantive,chronicon:0.1.1.8.119.1,in,,a2,,,,,false
substantive,chronicon:0.1.1.8.120.0,XIV,XIV,b,,,,,true
substantive,chronicon:0.1.1.8.120.0,XIV,XIII,a,,,,,false
substantive,chronicon:0.1.1.8.121.0,Iunii,Iunii,b,,,,,true
substantive,chronicon:0.1.1.8.121.0,Iunii,Ianuarii,a,,,,,false
substantive,chronicon:0.1.1.8.123.3,et,et,b,,,,,true
substantive,chronicon:0.1.1.8.123.3,et,,a,,,,,false
substantive,chronicon:0.1.1.8.124.0,domini,domini,b,,,,,true
substantive,chronicon:0.1.1.8.124.0,domini,dominice incarnationis,a,,,,,false
substantive,chronicon:0.1.1.8.126.0,incarnati uerbi,incarnati uerbi,b,,,,,true
substantive,chronicon:0.1.1.8.126.0,incarnati uerbi,dominice incarnationis,a,,,,,false
substantive,chronicon:0.1.1.8.126.1,rex,rex,b,,,,,true
substantive,chronicon:0.1.1.8.126.1,rex,,a,,,,,false
substantive,chronicon:0.1.1.8.126.4,haberi,haberi,a,,,,,true
substantive,chronicon:0.1.1.8.126.4,haberi,habere,b,,,,,false
substantive,chronicon:0.1.1.8.126.5,eam,eam,b,,,,,true
substantive,chronicon:0.1.1.8.126.5,eam,eandem,a,,,,,false
substantive,chronicon:0.1.1.8.126.6,cum,cum,a g,,,,,true
substantive,chronicon:0.1.1.8.126.6,cum,,b,,,,,false
substantive,chronicon:0.1.1.8.126.10,XXV,XXV,b,,,,,true
substantive,chronicon:0.1.1.8.126.10,XXV,XXVI,a,,,,,false
substantive,chronicon:0.1.1.8.126.13,pacatus,pacatus,a,,,,,true
substantive,chronicon:0.1.1.8.126.13,pacatus,pacatos,b g,,,,,false
substantive,chronicon:0.1.1.8.126.15,honorabili,honorabili,b,,,,,true
substantive,chronicon:0.1.1.8.126.15,honorabili,honorabilis,a,,,,,false
substantive,chronicon:0.1.1.8.126.18,domna,domna,b,,,,,true
substantive,chronicon:0.1.1.8.126.18,domna,,a,,,,,false
substantive,chronicon:0.1.1.8.128.1,Anno Domini,Anno Domini,b,,,,,true
substantive,chronicon:0.1.1.8.128.1,Anno Domini,,a2,,,,,false
substantive,chronicon:0.1.1.8.128.2,MCXIII,MCXIII,b,,,,,true
substantive,chronicon:0.1.1.8.128.2,MCXIII,MCXIV,a2,,,,,false
substantive,chronicon:0.1.1.8.128.3,VI,VI,b,,,,,true
substantive,chronicon:0.1.1.8.128.3,VI,VII,a2,,,,,false
substantive,chronicon:0.1.1.8.128.4,Ianuarii,Ianuarii,b,,,,,true
substantive,chronicon:0.1.1.8.128.4,Ianuarii,Ianuario,a2,,,,,false
substantive,chronicon:0.1.1.8.128.5,est,est,b,,,,,true
substantive,chronicon:0.1.1.8.128.5,est,,a2,,,,,false
substantive,chronicon:0.1.1.8.128.7,custodiam,custodiam,b,,,,,true
substantive,chronicon:0.1.1.8.128.7,custodiam,custodia,a2,,,,,false
substantive,chronicon:0.1.1.8.128.8,et,et,b,,,,,true
substantive,chronicon:0.1.1.8.128.8,et,ac,a2,,,,,false
substantive,chronicon:0.1.1.8.129.0,Domini,Domini,b,,,,,true
substantive,chronicon:0.1.1.8.129.0,Domini,dominice incarnationis,a,,,,,false
substantive,chronicon:0.1.1.8.130.0,ab incarnatione Domini,ab incarnatione Domini,b,,,,,true
substantive,chronicon:0.1.1.8.130.0,ab incarnatione Domini,dominice incarnationis,a,,,,,false
substantive,chronicon:0.1.1.8.130.3,pontificali,pontificali,a,,,,,true
substantive,chronicon:0.1.1.8.130.3,pontificali,pontificalis,b g,,,,,false
substantive,chronicon:0.1.1.8.131.0,incarnati uerbi,incarnati uerbi,b,,,,,true
