register,entry,lemma,reading,witnesses,source,resp,cert,type,isLemma
main,collazione-01:0.1.0.4.0.5,to the roote,to the roote,Edition Ad1 Bo1 Ch El En3 Ha2 Ha3 Ha4 Hg La Lc Ma Ph2 Ps Pw Ry2 Se Tc1,,,,,false
main,collazione-01:0.1.0.4.0.5,to the roote,to,Mg,,,,,false
main,collazione-01:0.1.0.4.0.5,to the roote,þᵉ roote,Fi,,,,,false
main,collazione-01:0.1.0.4.0.5,to the roote,vn to roote,Ld2,,,,,false
main,collazione-01:0.1.0.4.0.5,to the roote,the roote,Bo2 Cx1 Cx2 Ds1 En1 Ht Ii Ld1 Pn Py Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.1,And,And,Edition,,,,,true
main,collazione-01:0.1.0.5.0.1,And,And,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.2,bathed,bathed,Edition,,,,,true
main,collazione-01:0.1.0.5.0.2,bathed,bathed,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.2,bathed,bathes,La Pw,,,,,false
main,collazione-01:0.1.0.5.0.3,euery,euery,Edition,,,,,true
main,collazione-01:0.1.0.5.0.3,euery,euery,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.3,euery,euer,Ht,,,,,false
main,collazione-01:0.1.0.5.0.4,veyne in,veyne in,Edition,,,,,true
main,collazione-01:0.1.0.5.0.4,veyne in,veyne in,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ii La Lc Ld1 Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.4,veyne in,veyne with,Ld2 Ma,,,,,false
main,collazione-01:0.1.0.5.0.4,veyne in,in veyne in,Ht,,,,,false
main,collazione-01:0.1.0.5.0.5,swich,swich,Edition,,,,,true
main,collazione-01:0.1.0.5.0.5,swich,swich,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.5,swich,full,Ph2,,,,,false
main,collazione-01:0.1.0.5.0.6,lycour,lycour,Edition,,,,,true
main,collazione-01:0.1.0.5.0.6,lycour,lycour,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma-mod Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.5.0.6,lycour,vertu lycour,Ma-orig,,,,,false
main,collazione-01:0.1.0.6.0.1,Of which,Of which,Edition,,,,,true
main,collazione-01:0.1.0.6.0.1,Of which,Of which,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 El En3 Fi Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.6.0.1,Of which,Of such,Ds1 En1,,,,,false
main,collazione-01:0.1.0.6.0.1,Of which,Of,Ii,,,,,false
main,collazione-01:0.1.0.6.0.2,vertu,vertu,Edition,,,,,true
main,collazione-01:0.1.0.6.0.2,vertu,vertu,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.6.0.3,engendred,engendred,Edition,,,,,true
