form,lang,count,per_thousand,stopword
auȝt,,2,0.006,no
avaunte,,2,0.006,no
aventuris,,2,0.006,no
aventurs,,2,0.006,no
aventurys,,2,0.006,no
avisene,,2,0.006,no
avstin,,2,0.006,no
awaie,,2,0.006,no
awanton,,2,0.006,no
awayted,,2,0.006,no
awel,,2,0.006,no
awele,,2,0.006,no
aweye,,2,0.006,no
awht,,2,0.006,no
awmblere,,2,0.006,no
awne,,2,0.006,no
aworthi,,2,0.006,no
aworþi,,2,0.006,no
ayens,,2,0.006,no
ayeyn,,2,0.006,no
ayne,,2,0.006,no
aȝong,,2,0.006,no
bacheleer,,2,0.006,no
baggepype,,2,0.006,no
bagpype,,2,0.006,no
baile,,2,0.006,no
bailli,,2,0.006,no
baily,,2,0.006,no
ballede,,2,0.006,no
bargeins,,2,0.006,no
barwik,,2,0.006,no
baryn,,2,0.006,no
bataill,,2,0.006,no
bataille,,2,0.006,no
bath,,2,0.006,no
battailles,,2,0.006,no
bawdryke,,2,0.006,no
bayle,,2,0.006,no
baylly,,2,0.006,no
baylyf,,2,0.006,no
beddeshede,,2,0.006,no
beerde,,2,0.006,no
befall,,2,0.006,no
befel,,2,0.006,no
befill,,2,0.006,no
befoule,,2,0.006,no
befyftene,,2,0.006,no
begin,,2,0.006,no
begyn̄,,2,0.006,no
begynn,,2,0.006,no
begynnyth,,2,0.006,no
belouyd,,2,0.006,no
beloved,,2,0.006,no
belovid,,2,0.006,no
benefis,,2,0.006,no
benett,,2,0.006,no
benifice,,2,0.006,no
benynge,,2,0.006,no
beren̄,,2,0.006,no
berithe,,2,0.006,no
berstles,,2,0.006,no
berwike,,2,0.006,no
beryn,,2,0.006,no
berys,,2,0.006,no
beryth,,2,0.006,no
beseged,,2,0.006,no
besegid,,2,0.006,no
besiden,,2,0.006,no
besmotird,,2,0.006,no
bethink,,2,0.006,no
bethouȝt,,2,0.006,no
bettur,,2,0.006,no
betwyxe,,2,0.006,no
betyr,,2,0.006,no
biddeth,,2,0.006,no
bifall,,2,0.006,no
bifill,,2,0.006,no
biforn̄,,2,0.006,no
bigane,,2,0.006,no
bigyne,,2,0.006,no
bisiere,,2,0.006,no
bla,,2,0.006,no
black,,2,0.006,no
blakke,,2,0.006,no
blanmager,,2,0.006,no
blanmanger,,2,0.006,no
blawe,,2,0.006,no
blesful,,2,0.006,no
blissid,,2,0.006,no
blue,,2,0.006,no
blysful,,2,0.006,no
blyth,,2,0.006,no
bnfice,,2,0.006,no
bnfyce,,2,0.006,no
boclere,,2,0.006,no
body,,2,0.006,no
bokeleer,,2,0.006,no
bokler,,2,0.006,no
boklere,,2,0.006,no
boleyn,,2,0.006,no
boleyn̄,,2,0.006,no
boones,,2,0.006,no
bout,,2,0.006,no
bouȝt,,2,0.006,no
bowt,,2,0.006,no
braun̄,,2,0.006,no
brayne,,2,0.006,no
bremston̄,,2,0.006,no
bretfull,,2,0.006,no
brimston̄,,2,0.006,no
bristelles,,2,0.006,no
bristels,,2,0.006,no
briȝt,,2,0.006,no
broght,,2,0.006,no
bronston,,2,0.006,no
brothirhed,,2,0.006,no
brothyr,,2,0.006,no
browht,,2,0.006,no
browth,,2,0.006,no
broþerhed,,2,0.006,no
brustils,,2,0.006,no
bry,,2,0.006,no
brydell,,2,0.006,no
brytaigne,,2,0.006,no
buckeler,,2,0.006,no
burdeaux,,2,0.006,no
burdon,,2,0.006,no
burye,,2,0.006,no
busily,,2,0.006,no
busy,,2,0.006,no
busynesse,,2,0.006,no
byddeth,,2,0.006,no
bye,,2,0.006,no
byenge,,2,0.006,no
byfille,,2,0.006,no
byforn̄,,2,0.006,no
byinge,,2,0.006,no
bysely,,2,0.006,no
bysyden,,2,0.006,no
bysydes,,2,0.006,no
bysyer,,2,0.006,no
cal,,2,0.006,no
calff,,2,0.006,no
cam̄,,2,0.006,no
canterburi,,2,0.006,no
capfenester,,2,0.006,no
carll,,2,0.006,no
carp,,2,0.006,no
carpent,,2,0.006,no
carpyntere,,2,0.006,no
cat,,2,0.006,no
cateyll,,2,0.006,no
cato,,2,0.006,no
catoure,,2,0.006,no
catte,,2,0.006,no
cau,,2,0.006,no
cauntirburyward,,2,0.006,no
caus,,2,0.006,no
cauȝte,,2,0.006,no
cawht,,2,0.006,no
cawnterburye,,2,0.006,no
cawze,,2,0.006,no
certanlye,,2,0.006,no
certeynely,,2,0.006,no
chace,,2,0.006,no
chambrys,,2,0.006,no
champiou,,2,0.006,no
champioun̄,,2,0.006,no
chapede,,2,0.006,no
chapelayn,,2,0.006,no
chapelein,,2,0.006,no
chapelleyne,,2,0.006,no
chapleyn,,2,0.006,no
chapmen̄,,2,0.006,no
chapud,,2,0.006,no
chapyd,,2,0.006,no
chau,,2,0.006,no
chauntre,,2,0.006,no
checons,,2,0.006,no
cheekes,,2,0.006,no
cherl,,2,0.006,no
cherle,,2,0.006,no
cheuissa,,2,0.006,no
cheuissance,,2,0.006,no
cheuysa,,2,0.006,no
cheuysance,,2,0.006,no
cheuyssa,,2,0.006,no
chiefes,,2,0.006,no
childeren,,2,0.006,no
childern,,2,0.006,no
chirchedore,,2,0.006,no
chiuache,,2,0.006,no
chiualry,,2,0.006,no
chosen,,2,0.006,no
christen,,2,0.006,no
christian,,2,0.006,no
chykens,,2,0.006,no
chyuachy,,2,0.006,no
chyuachye,,2,0.006,no
chyuauchye,,2,0.006,no
chyvalry,,2,0.006,no
chyvalrye,,2,0.006,no
ciple,,2,0.006,no
clanse,,2,0.006,no
clapsud,,2,0.006,no
clarke,,2,0.006,no
claspyd,,2,0.006,no
cleen,,2,0.006,no
clobbes,,2,0.006,no
cloist,,2,0.006,no
clooke,,2,0.006,no
clothes,,2,0.006,no
cloystere,,2,0.006,no
cloysterere,,2,0.006,no
cloystour,,2,0.006,no
cofir,,2,0.006,no
colerike,,2,0.006,no
coleyn̄,,2,0.006,no
com̄,,2,0.006,no
comethe,,2,0.006,no
comford,,2,0.006,no
comme,,2,0.006,no
commission,,2,0.006,no
commissioun,,2,0.006,no
commissioun̄,,2,0.006,no
commyssyon,,2,0.006,no
compenye,,2,0.006,no
comper͗,,2,0.006,no
composiciou,,2,0.006,no
comth,,2,0.006,no
comyn̄,,2,0.006,no
comyng,,2,0.006,no
comynge,,2,0.006,no
comyþ,,2,0.006,no
conciens,,2,0.006,no
concuby,,2,0.006,no
concubyn̄,,2,0.006,no
condicions,,2,0.006,no
condictio,,2,0.006,no
confescioun,,2,0.006,no
conquerd,,2,0.006,no
conquerde,,2,0.006,no
consail,,2,0.006,no
consaill,,2,0.006,no
constantyn̄,,2,0.006,no
contenaunce,,2,0.006,no
conterfete,,2,0.006,no
coop,,2,0.006,no
coort,,2,0.006,no
cop̄,,2,0.006,no
cordid,,2,0.006,no
cordyal,,2,0.006,no
cordyall,,2,0.006,no
coriouse,,2,0.006,no
corn̄,,2,0.006,no
corus,,2,0.006,no
coryows,,2,0.006,no
coud,,2,0.006,no
couen,,2,0.006,no
couenᵃnte,,2,0.006,no
couenau,,2,0.006,no
couerchiefes,,2,0.006,no
couerd,,2,0.006,no
couerede,,2,0.006,no
councele,,2,0.006,no
councelle,,2,0.006,no
counforte,,2,0.006,no
counsail,,2,0.006,no
counsaille,,2,0.006,no
counseile,,2,0.006,no
counseyl,,2,0.006,no
counseyle,,2,0.006,no
counterfet,,2,0.006,no
courtesye,,2,0.006,no
courtpy,,2,0.006,no
courtpye,,2,0.006,no
cousyn,,2,0.006,no
cowith,,2,0.006,no
cownsayle,,2,0.006,no
craf,,2,0.006,no
craftes,,2,0.006,no
cre,,2,0.006,no
creature,,2,0.006,no
cristyndom,,2,0.006,no
crois,,2,0.006,no
crownede,,2,0.006,no
crownyd,,2,0.006,no
croyse,,2,0.006,no
crystendom,,2,0.006,no
culpous,,2,0.006,no
culpownys,,2,0.006,no
cuntr,,2,0.006,no
cuntrey,,2,0.006,no
curle,,2,0.006,no
cursinge,,2,0.006,no
curssynge,,2,0.006,no
cursyngꝭ,,2,0.006,no
curtasie,,2,0.006,no
curtasy,,2,0.006,no
curteysie,,2,0.006,no
cvmpanye,,2,0.006,no
daieseye,,2,0.006,no
dalia,,2,0.006,no
dalya,,2,0.006,no
damascen,,2,0.006,no
damascien̄,,2,0.006,no
damastien̄,,2,0.006,no
danger,,2,0.006,no
dangers,,2,0.006,no
dasmacien,,2,0.006,no
daungier,,2,0.006,no
daungiers,,2,0.006,no
dawngere,,2,0.006,no
dayeseye,,2,0.006,no
daynte,,2,0.006,no
dayre,,2,0.006,no
dayrye,,2,0.006,no
dayse,,2,0.006,no
degestyble,,2,0.006,no
deintes,,2,0.006,no
deirye,,2,0.006,no
dekens,,2,0.006,no
deliu,,2,0.006,no
delle,,2,0.006,no
delyse,,2,0.006,no
dertemouþe,,2,0.006,no
dertemowthe,,2,0.006,no
derthemouthe,,2,0.006,no
despence,,2,0.006,no
despense,,2,0.006,no
dett,,2,0.006,no
dettelesse,,2,0.006,no
dettles,,2,0.006,no
deuine,,2,0.006,no
devine,,2,0.006,no
devoute,,2,0.006,no
deyerie,,2,0.006,no
deyne,,2,0.006,no
deynteis,,2,0.006,no
deyntethes,,2,0.006,no
deyre,,2,0.006,no
deþ,,2,0.006,no
deþe,,2,0.006,no
diascorid,,2,0.006,no
dico,,2,0.006,no
didde,,2,0.006,no
diet,,2,0.006,no
dir,,2,0.006,no
directe,,2,0.006,no
discordes,,2,0.006,no
discretly,,2,0.006,no
disdein,,2,0.006,no
diskrete,,2,0.006,no
dispetouse,,2,0.006,no
dispitouse,,2,0.006,no
diuise,,2,0.006,no
diuyne,,2,0.006,no
divyne,,2,0.006,no
dokkid,,2,0.006,no
dome,,2,0.006,no
doomb,,2,0.006,no
dorma,,2,0.006,no
dorr,,2,0.006,no
dou,,2,0.006,no
doune,,2,0.006,no
dounge,,2,0.006,no
dout,,2,0.006,no
douteles,,2,0.006,no
doutles,,2,0.006,no
dozen,,2,0.006,no
dozeyn,,2,0.006,no
drages,,2,0.006,no
dragmys,,2,0.006,no
drank,,2,0.006,no
dranken,,2,0.006,no
draugh,,2,0.006,no
drawetħ,,2,0.006,no
draweþe,,2,0.006,no
drawghtte,,2,0.006,no
dreggis,,2,0.006,no
dres,,2,0.006,no
dreye,,2,0.006,no
droght,,2,0.006,no
drouhte,,2,0.006,no
droute,,2,0.006,no
drowpid,,2,0.006,no
dubbyl,,2,0.006,no
duellid,,2,0.006,no
duelte,,2,0.006,no
dwellid,,2,0.006,no
dwelt,,2,0.006,no
dyet,,2,0.006,no
dygestyble,,2,0.006,no
dygge,,2,0.006,no
dylygent,,2,0.006,no
dyspence,,2,0.006,no
dysporte,,2,0.006,no
dyspytous,,2,0.006,no
dyu,,2,0.006,no
eares,,2,0.006,no
easily,,2,0.006,no
ecch,,2,0.006,no
eccleciaste,,2,0.006,no
ecclesiastre,,2,0.006,no
echeon,,2,0.006,no
ede,,2,0.006,no
eer,,2,0.006,no
eere,,2,0.006,no
eesed,,2,0.006,no
eglantine,,2,0.006,no
eien̄,,2,0.006,no
embrowded,,2,0.006,no
emely,,2,0.006,no
emo,,2,0.006,no
emore,,2,0.006,no
emsample,,2,0.006,no
enbrawded,,2,0.006,no
enbroudid,,2,0.006,no
endeþ,,2,0.006,no
enfile,,2,0.006,no
engendered,,2,0.006,no
engenderid,,2,0.006,no
engendryd,,2,0.006,no
englande,,2,0.006,no
englisch,,2,0.006,no
englissch,,2,0.006,no
englysch,,2,0.006,no
englysh,,2,0.006,no
enough,,2,0.006,no
ensampil,,2,0.006,no
enspyred,,2,0.006,no
epicures,,2,0.006,no
epicurious,,2,0.006,no
epicurius,,2,0.006,no
epitures,,2,0.006,no
epycuries,,2,0.006,no
ercedekenes,,2,0.006,no
erchdekens,,2,0.006,no
erchedekon̄s,,2,0.006,no
especyal,,2,0.006,no
estatelye,,2,0.006,no
esyly,,2,0.006,no
eueremoore,,2,0.006,no
eueridele,,2,0.006,no
euerie,,2,0.006,no
ev,,2,0.006,no
everi,,2,0.006,no
everiche,,2,0.006,no
evesong,,2,0.006,no
evirmore,,2,0.006,no
evyn,,2,0.006,no
evyr,,2,0.006,no
excellense,,2,0.006,no
excusen,,2,0.006,no
exe,,2,0.006,no
ey,,2,0.006,no
faiernesse,,2,0.006,no
fairenes,,2,0.006,no
fairnes,,2,0.006,no
famyliar,,2,0.006,no
fapes,,2,0.006,no
far,,2,0.006,no
farsid,,2,0.006,no
fassed,,2,0.006,no
faughte,,2,0.006,no
fawght,,2,0.006,no
fayned,,2,0.006,no
fayrere,,2,0.006,no
feders,,2,0.006,no
federys,,2,0.006,no
fedyl,,2,0.006,no
feeld,,2,0.006,no
feere,,2,0.006,no
feirnesse,,2,0.006,no
felaschip,,2,0.006,no
felashepe,,2,0.006,no
felauschepe,,2,0.006,no
felawshipe,,2,0.006,no
feleshyp,,2,0.006,no
feloschyp,,2,0.006,no
feloship,,2,0.006,no
felou,,2,0.006,no
felyshyp,,2,0.006,no
femeny,,2,0.006,no
feminy,,2,0.006,no
femynie,,2,0.006,no
fenestere,,2,0.006,no
fern,,2,0.006,no
ferr͗,,2,0.006,no
fertheste,,2,0.006,no
ferthir,,2,0.006,no
ferþ,,2,0.006,no
fest,,2,0.006,no
festyn,,2,0.006,no
fetesly,,2,0.006,no
fethel,,2,0.006,no
fethele,,2,0.006,no
fethirs,,2,0.006,no
fetislye,,2,0.006,no
fetusly,,2,0.006,no
fetyce,,2,0.006,no
fetysely,,2,0.006,no
feynyd,,2,0.006,no
feynyn,,2,0.006,no
feythe,,2,0.006,no
feþeres,,2,0.006,no
fidel,,2,0.006,no
fife,,2,0.006,no
filed,,2,0.006,no
fingirs,,2,0.006,no
fingres,,2,0.006,no
fische,,2,0.006,no
fish,,2,0.006,no
fishe,,2,0.006,no
fithell,,2,0.006,no
fitt,,2,0.006,no
fleisshe,,2,0.006,no
flessch,,2,0.006,no
fleyshe,,2,0.006,no
flourdelys,,2,0.006,no
flowris,,2,0.006,no
flowtyng,,2,0.006,no
floyting,,2,0.006,no
fluitee,,2,0.006,no
fluytee,,2,0.006,no
flyghte,,2,0.006,no
flyht,,2,0.006,no
folc,,2,0.006,no
folowid,,2,0.006,no
folowyng,,2,0.006,no
forgeue,,2,0.006,no
forpynyd,,2,0.006,no
fouchesauf,,2,0.006,no
foughtyn,,2,0.006,no
fournayse,,2,0.006,no
fourneyce,,2,0.006,no
fourpyned,,2,0.006,no
fouȝt,,2,0.006,no
fowre,,2,0.006,no
fowth,,2,0.006,no
foxe,,2,0.006,no
frankelayn,,2,0.006,no
frankelein,,2,0.006,no
frankeleines,,2,0.006,no
frankeleyne,,2,0.006,no
frankeleynis,,2,0.006,no
franklayns,,2,0.006,no
fraternitee,,2,0.006,no
fraternytee,,2,0.006,no
fredom̄,,2,0.006,no
freere,,2,0.006,no
freissch,,2,0.006,no
frendeship,,2,0.006,no
frendshepe,,2,0.006,no
frendshyp,,2,0.006,no
froysh,,2,0.006,no
fry,,2,0.006,no
fryer,,2,0.006,no
fryers,,2,0.006,no
fu,,2,0.006,no
fulli,,2,0.006,no
fulofte,,2,0.006,no
fuloften,,2,0.006,no
furnays,,2,0.006,no
furneyse,,2,0.006,no
furred,,2,0.006,no
furþer,,2,0.006,no
fychs,,2,0.006,no
fyrste,,2,0.006,no
fyry,,2,0.006,no
fyshe,,2,0.006,no
fysike,,2,0.006,no
gaderde,,2,0.006,no
gaie,,2,0.006,no
galfridi,,2,0.006,no
galiardeis,,2,0.006,no
gam,,2,0.006,no
gane,,2,0.006,no
gappe,,2,0.006,no
gaptothed,,2,0.006,no
garnar,,2,0.006,no
garnard,,2,0.006,no
gattisdene,,2,0.006,no
gatysden,,2,0.006,no
gaudees,,2,0.006,no
gaue,,2,0.006,no
gawded,,2,0.006,no
gawnte,,2,0.006,no
gayne,,2,0.006,no
gederid,,2,0.006,no
gelbertyn,,2,0.006,no
geldynge,,2,0.006,no
genade,,2,0.006,no
gendred,,2,0.006,no
genid,,2,0.006,no
gentes,,2,0.006,no
gepon,,2,0.006,no
gerdel,,2,0.006,no
gerlonde,,2,0.006,no
gero,,2,0.006,no
gidere,,2,0.006,no
gilbertyne,,2,0.006,no
gild,,2,0.006,no
gilding,,2,0.006,no
gingling,,2,0.006,no
ginne,,2,0.006,no
gipou,,2,0.006,no
girdils,,2,0.006,no
girlis,,2,0.006,no
glade,,2,0.006,no
gladlye,,2,0.006,no
godd,,2,0.006,no
godly,,2,0.006,no
godys,,2,0.006,no
golyardes,,2,0.006,no
gooste,,2,0.006,no
gospelles,,2,0.006,no
gotelond,,2,0.006,no
gotelonde,,2,0.006,no
gouerny,,2,0.006,no
governour,,2,0.006,no
governynge,,2,0.006,no
gown,,2,0.006,no
gra,,2,0.006,no
granade,,2,0.006,no
granted,,2,0.006,no
grau,,2,0.006,no
graven,,2,0.006,no
greed,,2,0.006,no
greete,,2,0.006,no
greho,,2,0.006,no
grein,,2,0.006,no
grese,,2,0.006,no
grom,,2,0.006,no
grome,,2,0.006,no
grou,,2,0.006,no
groundede,,2,0.006,no
grow,,2,0.006,no
guide,,2,0.006,no
guise,,2,0.006,no
gurdell,,2,0.006,no
gurdels,,2,0.006,no
gurthels,,2,0.006,no
gyder,,2,0.006,no
gydre,,2,0.006,no
gyngeling,,2,0.006,no
gynglynge,,2,0.006,no
gynnithe,,2,0.006,no
gyppion,,2,0.006,no
gyrdelys,,2,0.006,no
gyrdyl,,2,0.006,no
ha,,2,0.006,no
haberdasscher,,2,0.006,no
haberioun,,2,0.006,no
habirdasshere,,2,0.006,no
habirgeou,,2,0.006,no
haith,,2,0.006,no
halde,,2,0.006,no
hale,,2,0.006,no
halowis,,2,0.006,no
haƚƚ,,2,0.006,no
hanlaas,,2,0.006,no
hap,,2,0.006,no
haply,,2,0.006,no
harborow,,2,0.006,no
harborowe,,2,0.006,no
hardeli,,2,0.006,no
hardeys,,2,0.006,no
hardli,,2,0.006,no
hardye,,2,0.006,no
harkeneþe,,2,0.006,no
harlad,,2,0.006,no
harlatrye,,2,0.006,no
harlotrie,,2,0.006,no
harlott,,2,0.006,no
harnaised,,2,0.006,no
harneysede,,2,0.006,no
hau,,2,0.006,no
haubergeo,,2,0.006,no
haubergeoun,,2,0.006,no
hauen,,2,0.006,no
hauenys,,2,0.006,no
hauys,,2,0.006,no
havenys,,2,0.006,no
help̄,,2,0.006,no
helpen̄,,2,0.006,no
helys,,2,0.006,no
hentte,,2,0.006,no
hepys,,2,0.006,no
herber,,2,0.006,no
herborgh,,2,0.006,no
herborowgh,,2,0.006,no
herken̄,,2,0.006,no
herkene,,2,0.006,no
herkenithe,,2,0.006,no
hertte,,2,0.006,no
heyer,,2,0.006,no
hic,,2,0.006,no
hidder,,2,0.006,no
hielde,,2,0.006,no
hiewe,,2,0.006,no
hild,,2,0.006,no
hilom̄,,2,0.006,no
hilome,,2,0.006,no
hindrest,,2,0.006,no
hir͗,,2,0.006,no
hither,,2,0.006,no
hithir,,2,0.006,no
hitte,,2,0.006,no
hiȝte,,2,0.006,no
holdyn,,2,0.006,no
hondys,,2,0.006,no
hong,,2,0.006,no
honge,,2,0.006,no
honourid,,2,0.006,no
honowred,,2,0.006,no
hooli,,2,0.006,no
hoop,,2,0.006,no
horsse,,2,0.006,no
hose,,2,0.006,no
hostelarye,,2,0.006,no
hostelere,,2,0.006,no
hostelerie,,2,0.006,no
hostellery,,2,0.006,no
hostellerye,,2,0.006,no
houndys,,2,0.006,no
hour,,2,0.006,no
houre,,2,0.006,no
hourys,,2,0.006,no
housez,,2,0.006,no
houshalder,,2,0.006,no
houshaldere,,2,0.006,no
hubbard,,2,0.006,no
hubert,,2,0.006,no
husbandes,,2,0.006,no
hwe,,2,0.006,no
hyht,,2,0.006,no
hymseluen,,2,0.006,no
hynde,,2,0.006,no
hyndyrest,,2,0.006,no
hynmost,,2,0.006,no
hyppes,,2,0.006,no
hyȝte,,2,0.006,no
iapen,,2,0.006,no
ibore,,2,0.006,no
ichith,,2,0.006,no
ichone,,2,0.006,no
iclad,,2,0.006,no
ief,,2,0.006,no
ierlm,,2,0.006,no
iffe,,2,0.006,no
ilche,,2,0.006,no
image,,2,0.006,no
informe,,2,0.006,no
inough,,2,0.006,no
inouȝ,,2,0.006,no
insaumple,,2,0.006,no
inspirid,,2,0.006,no
iow,,2,0.006,no
ire,,2,0.006,no
ironne,,2,0.006,no
isshens,,2,0.006,no
isshons,,2,0.006,no
isshyns,,2,0.006,no
itt,,2,0.006,no
iugeme,,2,0.006,no
iulyan̄,,2,0.006,no
iur,,2,0.006,no
iustyce,,2,0.006,no
ix,,2,0.006,no
iþ,,2,0.006,no
justice,,2,0.006,no
kanne,,2,0.006,no
kartage,,2,0.006,no
kasour,,2,0.006,no
kauht,,2,0.006,no
kawght,,2,0.006,no
ken,,2,0.006,no
keped,,2,0.006,no
kepith,,2,0.006,no
kerchefes,,2,0.006,no
kercheues,,2,0.006,no
keuerches,,2,0.006,no
klepe,,2,0.006,no
klepid,,2,0.006,no
kloystre,,2,0.006,no
kneled,,2,0.006,no
kneyght,,2,0.006,no
kneytis,,2,0.006,no
knivis,,2,0.006,no
knygtis,,2,0.006,no
knyhte,,2,0.006,no
knyth,,2,0.006,no
knyȝhte,,2,0.006,no
knyȝte,,2,0.006,no
koke,,2,0.006,no
kowth,,2,0.006,no
kowþe,,2,0.006,no
labore,,2,0.006,no
ladys,,2,0.006,no
laie,,2,0.006,no
lakkyd,,2,0.006,no
lapp,,2,0.006,no
las,,2,0.006,no
latine,,2,0.006,no
laton̄,,2,0.006,no
latyn̄,,2,0.006,no
lawȝe,,2,0.006,no
lecto,,2,0.006,no
lectowe,,2,0.006,no
leede,,2,0.006,no
leekis,,2,0.006,no
leen,,2,0.006,no
leete,,2,0.006,no
leffte,,2,0.006,no
lek,,2,0.006,no
lengger,,2,0.006,no
lenghte,,2,0.006,no
lengir,,2,0.006,no
lenne,,2,0.006,no
lenthe,,2,0.006,no
lern,,2,0.006,no
lerning,,2,0.006,no
lesse,,2,0.006,no
lessoun,,2,0.006,no
letewaries,,2,0.006,no
letten,,2,0.006,no
lettewaryes,,2,0.006,no
leueth,,2,0.006,no
leuing,,2,0.006,no
leven,,2,0.006,no
leyth,,2,0.006,no
li,,2,0.006,no
lice,,2,0.006,no
licencyat,,2,0.006,no
licherous,,2,0.006,no
liede,,2,0.006,no
lieys,,2,0.006,no
liff,,2,0.006,no
lift,,2,0.006,no
lifte,,2,0.006,no
likenyd,,2,0.006,no
likith,,2,0.006,no
limyto,,2,0.006,no
limytoure,,2,0.006,no
lispid,,2,0.006,no
liu,,2,0.006,no
liȝt,,2,0.006,no
logic,,2,0.006,no
lokk,,2,0.006,no
londone,,2,0.006,no
londoun,,2,0.006,no
longeth,,2,0.006,no
longyng,,2,0.006,no
loo,,2,0.006,no
loodmanage,,2,0.006,no
lordingez,,2,0.006,no
lordingges,,2,0.006,no
lordingis,,2,0.006,no
lordyngᵉs,,2,0.006,no
lordyngez,,2,0.006,no
louedayis,,2,0.006,no
louid,,2,0.006,no
loundo,,2,0.006,no
lovede,,2,0.006,no
lovely,,2,0.006,no
lover,,2,0.006,no
lovier,,2,0.006,no
lovyer,,2,0.006,no
lowd,,2,0.006,no
lowh,,2,0.006,no
lustye,,2,0.006,no
lyaies,,2,0.006,no
lyche,,2,0.006,no
lycoure,,2,0.006,no
lyeyes,,2,0.006,no
lyff,,2,0.006,no
lyhstys,,2,0.006,no
lyht,,2,0.006,no
lyik,,2,0.006,no
lykened,,2,0.006,no
lymetour,,2,0.006,no
lymyter,,2,0.006,no
lynyd,,2,0.006,no
lytil,,2,0.006,no
lyuereye,,2,0.006,no
lyvere,,2,0.006,no
lyvereye,,2,0.006,no
lyvynge,,2,0.006,no
magdeleine,,2,0.006,no
magdeleyn,,2,0.006,no
magdeleyne,,2,0.006,no
magyke,,2,0.006,no
maisters,,2,0.006,no
maistries,,2,0.006,no
maledye,,2,0.006,no
mān,,2,0.006,no
mancipyl,,2,0.006,no
manes,,2,0.006,no
mani,,2,0.006,no
manis,,2,0.006,no
mann,,2,0.006,no
mannis,,2,0.006,no
manteƚƚ,,2,0.006,no
marchau,,2,0.006,no
marchawnt,,2,0.006,no
mari,,2,0.006,no
marschal,,2,0.006,no
mastrie,,2,0.006,no
mastrye,,2,0.006,no
mat,,2,0.006,no
maur,,2,0.006,no
mavnciple,,2,0.006,no
mavr,,2,0.006,no
mayst,,2,0.006,no
maystris,,2,0.006,no
mcernarie,,2,0.006,no
meane,,2,0.006,no
mecennarye,,2,0.006,no
mech,,2,0.006,no
medled,,2,0.006,no
meer,,2,0.006,no
meere,,2,0.006,no
mencyon,,2,0.006,no
mental,,2,0.006,no
merchant,,2,0.006,no
merili,,2,0.006,no
meryer,,2,0.006,no
meryere,,2,0.006,no
meuell,,2,0.006,no
miscarye,,2,0.006,no
mischief,,2,0.006,no
missiou,,2,0.006,no
mistery,,2,0.006,no
miȝti,,2,0.006,no
monee,,2,0.006,no
moneith,,2,0.006,no
monethe,,2,0.006,no
moneþ,,2,0.006,no
moneþe,,2,0.006,no
monþes,,2,0.006,no
morcell,,2,0.006,no
mornsong,,2,0.006,no
morowsonge,,2,0.006,no
mortell,,2,0.006,no
morue,,2,0.006,no
morwen̄,,2,0.006,no
morwyn,,2,0.006,no
mossell,,2,0.006,no
motteley,,2,0.006,no
movs,,2,0.006,no
mvnk,,2,0.006,no
mwe,,2,0.006,no
mychel,,2,0.006,no
myddel,,2,0.006,no
myghti,,2,0.006,no
myhty,,2,0.006,no
mylnere,,2,0.006,no
myr,,2,0.006,no
myrþe,,2,0.006,no
myschefe,,2,0.006,no
myscheyf,,2,0.006,no
myskarye,,2,0.006,no
myssio,,2,0.006,no
myssioun,,2,0.006,no
naciouns,,2,0.006,no
nacyons,,2,0.006,no
narret,,2,0.006,no
narrowe,,2,0.006,no
natt,,2,0.006,no
nawher,,2,0.006,no
nedeþe,,2,0.006,no
needeþ,,2,0.006,no
neighbo,,2,0.006,no
neighbore,,2,0.006,no
neighboure,,2,0.006,no
neke,,2,0.006,no
neuertheles,,2,0.006,no
neyghbore,,2,0.006,no
neyghe,,2,0.006,no
ni,,2,0.006,no
nine,,2,0.006,no
nobyl,,2,0.006,no
nogh,,2,0.006,no
noise,,2,0.006,no
nore,,2,0.006,no
norffolk,,2,0.006,no
norishing,,2,0.006,no
norishyng,,2,0.006,no
norissyng,,2,0.006,no
norsshing,,2,0.006,no
noryshyng,,2,0.006,no
norysshing,,2,0.006,no
nos,,2,0.006,no
nosethrillis,,2,0.006,no
notheed,,2,0.006,no
nothere,,2,0.006,no
nothfolk,,2,0.006,no
nothing,,2,0.006,no
notted,,2,0.006,no
nou,,2,0.006,no
nouþe,,2,0.006,no
nower,,2,0.006,no
nowgh,,2,0.006,no
nowhte,,2,0.006,no
nte,,2,0.006,no
nye,,2,0.006,no
nyghtirtale,,2,0.006,no
nyhte,,2,0.006,no
nyhterdale,,2,0.006,no
nyhtyngale,,2,0.006,no
nyȝe,,2,0.006,no
nyȝht,,2,0.006,no
occupacio,,2,0.006,no
offerenge,,2,0.006,no
offertori,,2,0.006,no
offeryngꝭ,,2,0.006,no
offretorye,,2,0.006,no
offte,,2,0.006,no
oftyn̄,,2,0.006,no
oistr,,2,0.006,no
omia,,2,0.006,no
op,,2,0.006,no
opinione,,2,0.006,no
opiournes,,2,0.006,no
oppinio,,2,0.006,no
oppynioun̄,,2,0.006,no
opunyon,,2,0.006,no
opynyon̄,,2,0.006,no
opynyoun,,2,0.006,no
orderys,,2,0.006,no
ordirs,,2,0.006,no
ordur,,2,0.006,no
ostelrie,,2,0.006,no
ostelrye,,2,0.006,no
ouere,,2,0.006,no
ouersprade,,2,0.006,no
ouir,,2,0.006,no
