form,lang,count,per_thousand,stopword
βοηθοΐδη,grc,1,0.011,no
βοητὺς,grc,1,0.011,no
βόθροισι,grc,1,0.011,no
βόθρου,grc,1,0.011,no
βολαὶ,grc,1,0.011,no
βολάων,grc,1,0.011,no
βόλεσθε,grc,1,0.011,no
βολῇσιν,grc,1,0.011,no
βόμβησαν,grc,1,0.011,no
βόμβησε,grc,1,0.011,no
βόμβησεν,grc,1,0.011,no
βορέω,grc,1,0.011,no
βοσκέσκονθʼ,grc,1,0.011,no
βοσκήσεις,grc,1,0.011,no
βοσκομένας,grc,1,0.011,no
βοσκόμενος,grc,1,0.011,no
βόσκουσι,grc,1,0.011,no
βοτάνης,grc,1,0.011,no
βοτῆρας,grc,1,0.011,no
βούβοτος,grc,1,0.011,no
βουγάϊε,grc,1,0.011,no
βουκόλʼ,grc,1,0.011,no
βουκόλε,grc,1,0.011,no
βουκολέων,grc,1,0.011,no
βουκόλοι,grc,1,0.011,no
βουκόλῳ,grc,1,0.011,no
βούλετο,grc,1,0.011,no
βούλευε,grc,1,0.011,no
βουλευέμεν,grc,1,0.011,no
βουλεύουσιν,grc,1,0.011,no
βούλευσα,grc,1,0.011,no
βουλεύσαντε,grc,1,0.011,no
βουλεύσας,grc,1,0.011,no
βουλεύσωμεν,grc,1,0.011,no
βουλῆς,grc,1,0.011,no
βούλομαι,grc,1,0.011,no
βουλυτόνδε,grc,1,0.011,no
βουσὶ,grc,1,0.011,no
βοώτην,grc,1,0.011,no
βραχίονες,grc,1,0.011,no
βρίθῃσι,grc,1,0.011,no
βρῖθον,grc,1,0.011,no
βριθὺ,grc,1,0.011,no
βρίσας,grc,1,0.011,no
βροντῇ,grc,1,0.011,no
βροτέῃ,grc,1,0.011,no
βροτοί,grc,1,0.011,no
βροτολοιγῷ,grc,1,0.011,no
βρότον,grc,1,0.011,no
βρόχοι,grc,1,0.011,no
βρόχον,grc,1,0.011,no
βρῶσιν,grc,1,0.011,no
βρωτὺν,grc,1,0.011,no
βύβλινον,grc,1,0.011,no
βυκτάων,grc,1,0.011,no
βῶλος,grc,1,0.011,no
βωμοῖς,grc,1,0.011,no
βωμὸν,grc,1,0.011,no
βωμός,grc,1,0.011,no
βωμὸς,grc,1,0.011,no
βωμῷ,grc,1,0.011,no
βωμῶν,grc,1,0.011,no
βῶσιν,grc,1,0.011,no
βωστρεῖν,grc,1,0.011,no
γαῖʼ,grc,1,0.011,no
γαιήιον,grc,1,0.011,no
γάλακτι,grc,1,0.011,no
γαμβροῖσιν,grc,1,0.011,no
γαμέειν,grc,1,0.011,no
γαμέοντί,grc,1,0.011,no
γάμῳ,grc,1,0.011,no
γανόωσαι,grc,1,0.011,no
γάνυνται,grc,1,0.011,no
γαστέρες,grc,1,0.011,no
γαστέρος,grc,1,0.011,no
γάστρην,grc,1,0.011,no
γαστρὸς,grc,1,0.011,no
γαυλοί,grc,1,0.011,no
γεγάασι,grc,1,0.011,no
γεγαῶτα,grc,1,0.011,no
γέγηθε,grc,1,0.011,no
γέγωνέ,grc,1,0.011,no
γείνασθαι,grc,1,0.011,no
γείνατʼ,grc,1,0.011,no
γείνεαι,grc,1,0.011,no
γεινομένῳ,grc,1,0.011,no
γελάσαι,grc,1,0.011,no
γελάσας,grc,1,0.011,no
γέλασσε,grc,1,0.011,no
γελαστὰ,grc,1,0.011,no
γελοίων,grc,1,0.011,no
γελοίωντες,grc,1,0.011,no
γελόω,grc,1,0.011,no
γέλῳ,grc,1,0.011,no
γελώοντες,grc,1,0.011,no
γένεʼ,grc,1,0.011,no
γενεή,grc,1,0.011,no
γενειάδες,grc,1,0.011,no
γένειον,grc,1,0.011,no
γενείου,grc,1,0.011,no
γενείῳ,grc,1,0.011,no
γενέσκετο,grc,1,0.011,no
γενετῆς,grc,1,0.011,no
γένηαι,grc,1,0.011,no
γένοιθʼ,grc,1,0.011,no
γένοιτʼ,grc,1,0.011,no
γένυς,grc,1,0.011,no
γέρα,grc,1,0.011,no
γεραιός,grc,1,0.011,no
γεραίρεις,grc,1,0.011,no
γέραιρεν,grc,1,0.011,no
γεραιστὸν,grc,1,0.011,no
γεραίτερον,grc,1,0.011,no
γεραίτερος,grc,1,0.011,no
γέροντʼ,grc,1,0.011,no
γέροντας,grc,1,0.011,no
γερούσιον,grc,1,0.011,no
γεύσασθαι,grc,1,0.011,no
γήθησαν,grc,1,0.011,no
γηθήσειεν,grc,1,0.011,no
γηθοσύνη,grc,1,0.011,no
γηθόσυνος,grc,1,0.011,no
γῆμʼ,grc,1,0.011,no
γημαμένη,grc,1,0.011,no
γῆν,grc,1,0.011,no
γήρα,grc,1,0.011,no
γήραι,grc,1,0.011,no
γηράσκει,grc,1,0.011,no
γηρασκέμεν,grc,1,0.011,no
γηράσκωσι,grc,1,0.011,no
γιγάντεσσιν,grc,1,0.011,no
γιγάντων,grc,1,0.011,no
γίγασιν,grc,1,0.011,no
γίγνομαι,grc,1,0.011,no
γιγνόμενος,grc,1,0.011,no
γιγνομένῳ,grc,1,0.011,no
γίγνωσκε,grc,1,0.011,no
γιγνώσκειν,grc,1,0.011,no
γιγνώσκουσα,grc,1,0.011,no
γιγνώσκων,grc,1,0.011,no
γλαυκῶπι,grc,1,0.011,no
γλαυκῶπιν,grc,1,0.011,no
γλαφυράς,grc,1,0.011,no
γλαφυρὴ,grc,1,0.011,no
γλαφυρήν,grc,1,0.011,no
γλαφυρῇσιν,grc,1,0.011,no
γλαφυροῖσιν,grc,1,0.011,no
γλαφυρὸν,grc,1,0.011,no
γλήνης,grc,1,0.011,no
γλυκερῆς,grc,1,0.011,no
γλυκερός,grc,1,0.011,no
γλυκερὸς,grc,1,0.011,no
γλυκερώτερον,grc,1,0.011,no
γλύκιον,grc,1,0.011,no
γλυκύς,grc,1,0.011,no
γλυφίδας,grc,1,0.011,no
γλῶσσα,grc,1,0.011,no
γναθμοὶ,grc,1,0.011,no
γναθμοῖσι,grc,1,0.011,no
γναθμῶν,grc,1,0.011,no
γνήσιοι,grc,1,0.011,no
γνῶ,grc,1,0.011,no
γνώῃ,grc,1,0.011,no
γνώμεναι,grc,1,0.011,no
γνώομεν,grc,1,0.011,no
γνώριμος,grc,1,0.011,no
γνῷς,grc,1,0.011,no
γνώσεαι,grc,1,0.011,no
γνωσόμεθʼ,grc,1,0.011,no
γνώτην,grc,1,0.011,no
γνωτὸν,grc,1,0.011,no
γνῶτον,grc,1,0.011,no
γοάασκεν,grc,1,0.011,no
γοάοιεν,grc,1,0.011,no
γόμφοισιν,grc,1,0.011,no
γονὴν,grc,1,0.011,no
γόος,grc,1,0.011,no
γόου,grc,1,0.011,no
γόους,grc,1,0.011,no
γοόωντά,grc,1,0.011,no
γοόωντας,grc,1,0.011,no
γοόωντες,grc,1,0.011,no
γοργείην,grc,1,0.011,no
γόρτυνος,grc,1,0.011,no
γούνασιν,grc,1,0.011,no
γουνὸς,grc,1,0.011,no
γουνούμενος,grc,1,0.011,no
γουνούμην,grc,1,0.011,no
γουνοῦσθαι,grc,1,0.011,no
γόων,grc,1,0.011,no
γοῶντες,grc,1,0.011,no
γραίης,grc,1,0.011,no
γραπτῦς,grc,1,0.011,no
γρηὶ,grc,1,0.011,no
γρηΰ,grc,1,0.011,no
γρηῢ,grc,1,0.011,no
γυμνὸν,grc,1,0.011,no
γυμνοῦσθαι,grc,1,0.011,no
γυμνωθέντα,grc,1,0.011,no
γυμνώθη,grc,1,0.011,no
γυναῖκά,grc,1,0.011,no
γυναικείας,grc,1,0.011,no
γυναικὸς,grc,1,0.011,no
γῦπε,grc,1,0.011,no
γῦπες,grc,1,0.011,no
γυραίην,grc,1,0.011,no
γυρῇσίν,grc,1,0.011,no
γυρὸς,grc,1,0.011,no
γωρυτῷ,grc,1,0.011,no
δαείω,grc,1,0.011,no
δαήμονε,grc,1,0.011,no
δαήμονες,grc,1,0.011,no
δαήμονι,grc,1,0.011,no
δαῆναι,grc,1,0.011,no
δαιδαλέοισι,grc,1,0.011,no
δαιδάλεον,grc,1,0.011,no
δαιδάλλων,grc,1,0.011,no
δαίδαλον,grc,1,0.011,no
δαίδων,grc,1,0.011,no
δαῖε,grc,1,0.011,no
δαίετο,grc,1,0.011,no
δαΐζων,grc,1,0.011,no
δαιμόνιε,grc,1,0.011,no
δαίνυ,grc,1,0.011,no
δαινύατʼ,grc,1,0.011,no
δαινυμένοισι,grc,1,0.011,no
δαινύμενον,grc,1,0.011,no
δαινυμένω,grc,1,0.011,no
δαίνυνθʼ,grc,1,0.011,no
δαινύντα,grc,1,0.011,no
δαίνυνται,grc,1,0.011,no
δαίνυνταί,grc,1,0.011,no
δαίνυντο,grc,1,0.011,no
δαίνυσαι,grc,1,0.011,no
δαίνυσθαί,grc,1,0.011,no
δαινύσθω,grc,1,0.011,no
δαίνυται,grc,1,0.011,no
δαιόμενος,grc,1,0.011,no
δαῖον,grc,1,0.011,no
δαῖτες,grc,1,0.011,no
δαίτηθεν,grc,1,0.011,no
δαίτην,grc,1,0.011,no
δαίτης,grc,1,0.011,no
δαιτρεῦσαί,grc,1,0.011,no
δαιτρεύσων,grc,1,0.011,no
δαιτροσυνάων,grc,1,0.011,no
δαιτυμόνας,grc,1,0.011,no
δάκρυʼ,grc,1,0.011,no
δάκρυά,grc,1,0.011,no
δακρυόεντες,grc,1,0.011,no
δακρύοισι,grc,1,0.011,no
δακρυπλώειν,grc,1,0.011,no
δακρύσας,grc,1,0.011,no
δαλὸν,grc,1,0.011,no
δαλῷ,grc,1,0.011,no
δάμαρ,grc,1,0.011,no
δάμασʼ,grc,1,0.011,no
δαμασαίατο,grc,1,0.011,no
δαμασαίμην,grc,1,0.011,no
δαμάσαντες,grc,1,0.011,no
δάμασον,grc,1,0.011,no
δαμασσάμενος,grc,1,0.011,no
δάμασσαν,grc,1,0.011,no
δαμάσσας,grc,1,0.011,no
δαμαστορίδην,grc,1,0.011,no
δαμείω,grc,1,0.011,no
δάμεν,grc,1,0.011,no
δαμέντων,grc,1,0.011,no
δαμνᾷ,grc,1,0.011,no
δάμναται,grc,1,0.011,no
δάμνησι,grc,1,0.011,no
δανὰ,grc,1,0.011,no
δαναοῖσι,grc,1,0.011,no
δασαίμεθα,grc,1,0.011,no
δασείας,grc,1,0.011,no
δάσκιον,grc,1,0.011,no
δάσονται,grc,1,0.011,no
δασπλῆτις,grc,1,0.011,no
δάσσαντό,grc,1,0.011,no
δάσσασθαι,grc,1,0.011,no
δασύ,grc,1,0.011,no
δασύμαλλοι,grc,1,0.011,no
δάσωνται,grc,1,0.011,no
δατεῦντο,grc,1,0.011,no
δάφνῃσι,grc,1,0.011,no
δέατʼ,grc,1,0.011,no
δέγμενος,grc,1,0.011,no
δεδάασθαι,grc,1,0.011,no
δεδάηκας,grc,1,0.011,no
δεδάηκε,grc,1,0.011,no
δεδαηκότες,grc,1,0.011,no
δεδαίαται,grc,1,0.011,no
δεδαϊγμένον,grc,1,0.011,no
δέδασται,grc,1,0.011,no
δεδαὼς,grc,1,0.011,no
δεδειπνήκειν,grc,1,0.011,no
δέδηε,grc,1,0.011,no
δεδισκόμενος,grc,1,0.011,no
δεδμημένοι,grc,1,0.011,no
δεδμημένος,grc,1,0.011,no
δεδμήμην,grc,1,0.011,no
δεδορκώς,grc,1,0.011,no
δέδυκεν,grc,1,0.011,no
δειδέχαται,grc,1,0.011,no
δείδιας,grc,1,0.011,no
δείδιε,grc,1,0.011,no
δείδιθʼ,grc,1,0.011,no
δείδιθι,grc,1,0.011,no
δείδιμεν,grc,1,0.011,no
δειδιότα,grc,1,0.011,no
δειδιότων,grc,1,0.011,no
δειδισκόμενος,grc,1,0.011,no
δειελιήσας,grc,1,0.011,no
δείελον,grc,1,0.011,no
δεικνύμενος,grc,1,0.011,no
δειλαί,grc,1,0.011,no
δείλετό,grc,1,0.011,no
δειλῇ,grc,1,0.011,no
δειλός,grc,1,0.011,no
δειλώ,grc,1,0.011,no
δειλῷ,grc,1,0.011,no
δείμαθʼ,grc,1,0.011,no
δεινὰ,grc,1,0.011,no
δεινὸς,grc,1,0.011,no
δεινότατός,grc,1,0.011,no
δεινοῦ,grc,1,0.011,no
δεινοὺς,grc,1,0.011,no
δεῖξʼ,grc,1,0.011,no
δεῖξε,grc,1,0.011,no
δείξειε,grc,1,0.011,no
δεῖξον,grc,1,0.011,no
δειπνήσαντας,grc,1,0.011,no
δείπνηστος,grc,1,0.011,no
δείπνοιο,grc,1,0.011,no
δεῖπνόν,grc,1,0.011,no
δειραὶ,grc,1,0.011,no
δειρὰς,grc,1,0.011,no
δειρῇ,grc,1,0.011,no
δειρῆς,grc,1,0.011,no
δειρῇσι,grc,1,0.011,no
δειροτομῆσαι,grc,1,0.011,no
δείσασʼ,grc,1,0.011,no
δέκʼ,grc,1,0.011,no
δεκὰς,grc,1,0.011,no
δεκάτη,grc,1,0.011,no
δέκτῃ,grc,1,0.011,no
δελφῖνάς,grc,1,0.011,no
δέμον,grc,1,0.011,no
δένδρεʼ,grc,1,0.011,no
δένδρεον,grc,1,0.011,no
δενδρέων,grc,1,0.011,no
δενδρήεντι,grc,1,0.011,no
δενδρήεσσα,grc,1,0.011,no
δέξασθʼ,grc,1,0.011,no
δεξιοί,grc,1,0.011,no
δεξιτερήν,grc,1,0.011,no
δεξιὼ,grc,1,0.011,no
δέοιμι,grc,1,0.011,no
δέπαι,grc,1,0.011,no
δερκομένοιο,grc,1,0.011,no
δέρμασιν,grc,1,0.011,no
δερματίνοισι,grc,1,0.011,no
δερματίνοισιν,grc,1,0.011,no
δέρτρον,grc,1,0.011,no
δέσματʼ,grc,1,0.011,no
δέσματα,grc,1,0.011,no
δεσμοί,grc,1,0.011,no
δεσμοῖς,grc,1,0.011,no
δεσμὸς,grc,1,0.011,no
δεσμοὺς,grc,1,0.011,no
δεσμῶν,grc,1,0.011,no
δεσποίνῃ,grc,1,0.011,no
δεῦε,grc,1,0.011,no
δεύεσκον,grc,1,0.011,no
δεύῃ,grc,1,0.011,no
δευήσεσθαι,grc,1,0.011,no
δεῦθʼ,grc,1,0.011,no
δευκαλίων,grc,1,0.011,no
δευκαλίωνος,grc,1,0.011,no
δευόμενον,grc,1,0.011,no
δεῦτʼ,grc,1,0.011,no
δεύτατον,grc,1,0.011,no
δεύτατος,grc,1,0.011,no
δέχεσθαι,grc,1,0.011,no
δεχοίμην,grc,1,0.011,no
δεχώμεθα,grc,1,0.011,no
δεψήσας,grc,1,0.011,no
δηθύνειν,grc,1,0.011,no
δηθύνῃσθα,grc,1,0.011,no
δηιοτῆτα,grc,1,0.011,no
δηϊοτῆτι,grc,1,0.011,no
δηιόῳεν,grc,1,0.011,no
δηιφόβοιο,grc,1,0.011,no
δηΐφοβος,grc,1,0.011,no
δηλήματα,grc,1,0.011,no
δηλήσαιτο,grc,1,0.011,no
δηλήσατο,grc,1,0.011,no
δῆλον,grc,1,0.011,no
δήλῳ,grc,1,0.011,no
δημήτηρ,grc,1,0.011,no
δήμιοι,grc,1,0.011,no
δήμιος,grc,1,0.011,no
δήμιός,grc,1,0.011,no
δημόδοκʼ,grc,1,0.011,no
δημοδόκου,grc,1,0.011,no
δημόθεν,grc,1,0.011,no
δημόν,grc,1,0.011,no
δημοπτόλεμον,grc,1,0.011,no
δημοπτόλεμός,grc,1,0.011,no
δῆμός,grc,1,0.011,no
δῆριν,grc,1,0.011,no
δηριόωντο,grc,1,0.011,no
δηρίσαντο,grc,1,0.011,no
δηρόν,grc,1,0.011,no
δῆσα,grc,1,0.011,no
δησάμενος,grc,1,0.011,no
δῆσαν,grc,1,0.011,no
δησάντων,grc,1,0.011,no
δήσας,grc,1,0.011,no
δήσατʼ,grc,1,0.011,no
δῃωθέντες,grc,1,0.011,no
δὶα,grc,1,0.011,no
διαβήμεναι,grc,1,0.011,no
διαγλάψασʼ,grc,1,0.011,no
διαδράμοι,grc,1,0.011,no
διάει,grc,1,0.011,no
διαειπέμεν,grc,1,0.011,no
διάη,grc,1,0.011,no
διακεκριμέναι,grc,1,0.011,no
διακρίνειε,grc,1,0.011,no
διακρινθῆτε,grc,1,0.011,no
διάκτορε,grc,1,0.011,no
διάκτορον,grc,1,0.011,no
διαπλῆξαι,grc,1,0.011,no
διαπρήξαιμι,grc,1,0.011,no
διαπρήσσουσα,grc,1,0.011,no
διαπρήσσωσι,grc,1,0.011,no
διαρραίουσι,grc,1,0.011,no
διαρραίσει,grc,1,0.011,no
διαρρίπτασκεν,grc,1,0.011,no
διασκεδάσειεν,grc,1,0.011,no
διατρίβῃσιν,grc,1,0.011,no
διατρίβουσιν,grc,1,0.011,no
διατρίβω,grc,1,0.011,no
διατρίβωμεν,grc,1,0.011,no
διατρύγιος,grc,1,0.011,no
διαφυσσόμενον,grc,1,0.011,no
διδάξαμεν,grc,1,0.011,no
διδάσκουσιν,grc,1,0.011,no
διδέντων,grc,1,0.011,no
διδοῖεν,grc,1,0.011,no
διδοῖτε,grc,1,0.011,no
δίδομεν,grc,1,0.011,no
διδόντος,grc,1,0.011,no
διδύμοισι,grc,1,0.011,no
δίδωθι,grc,1,0.011,no
διδώσειν,grc,1,0.011,no
δίδωσι,grc,1,0.011,no
διδώσομεν,grc,1,0.011,no
δίε,grc,1,0.011,no
δῖε,grc,1,0.011,no
διεδηλήσαντο,grc,1,0.011,no
διέδραμον,grc,1,0.011,no
διεθείωσεν,grc,1,0.011,no
διείπομεν,grc,1,0.011,no
διεκοσμήσαντο,grc,1,0.011,no
διέκρινεν,grc,1,0.011,no
διελθέμεν,grc,1,0.011,no
διεμοιρᾶτο,grc,1,0.011,no
διέπερσε,grc,1,0.011,no
διεπράθετο,grc,1,0.011,no
διέπραθον,grc,1,0.011,no
διέπτατο,grc,1,0.011,no
διεπτοίησε,grc,1,0.011,no
διερὸς,grc,1,0.011,no
διερῷ,grc,1,0.011,no
διέσθαι,grc,1,0.011,no
δίεσθαι,grc,1,0.011,no
διέσσυτο,grc,1,0.011,no
διέσχισεν,grc,1,0.011,no
διέτμαγεν,grc,1,0.011,no
διέτμαγον,grc,1,0.011,no
διεφαίνετο,grc,1,0.011,no
δίζηαι,grc,1,0.011,no
διζησόμεθʼ,grc,1,0.011,no
δίῃ,grc,1,0.011,no
διήγαγον,grc,1,0.011,no
διῆλθε,grc,1,0.011,no
διηνεκέα,grc,1,0.011,no
διηνεκέες,grc,1,0.011,no
διηνεκέεσσι,grc,1,0.011,no
διήνυσεν,grc,1,0.011,no
διήρεσα,grc,1,0.011,no
διήρεσσʼ,grc,1,0.011,no
διήφυσε,grc,1,0.011,no
δικαζόμενος,grc,1,0.011,no
δικαζομένων,grc,1,0.011,no
δικαίως,grc,1,0.011,no
δίκασαν,grc,1,0.011,no
δικασπόλον,grc,1,0.011,no
δίκην,grc,1,0.011,no
δικτύῳ,grc,1,0.011,no
δινέομεν,grc,1,0.011,no
δίνεον,grc,1,0.011,no
δινεύων,grc,1,0.011,no
δίνῃ,grc,1,0.011,no
δινήεντα,grc,1,0.011,no
δινήεντος,grc,1,0.011,no
δινηθῆναι,grc,1,0.011,no
δινωτὴν,grc,1,0.011,no
διογενές,grc,1,0.011,no
διογενῆς,grc,1,0.011,no
δῖοί,grc,1,0.011,no
διοϊστεῦσαί,grc,1,0.011,no
διοϊστεύσειας,grc,1,0.011,no
διοϊστεύσω,grc,1,0.011,no
δίοιτο,grc,1,0.011,no
διόλωλε,grc,1,0.011,no
διομήδεος,grc,1,0.011,no
διονύσου,grc,1,0.011,no
διοτρεφέας,grc,1,0.011,no
διοτρεφέες,grc,1,0.011,no
διοτρεφέεσσι,grc,1,0.011,no
διοτρεφέος,grc,1,0.011,no
διοτρεφέων,grc,1,0.011,no
δίου,grc,1,0.011,no
δίπλακα,grc,1,0.011,no
διπλῆν,grc,1,0.011,no
δίπτυχον,grc,1,0.011,no
δὶς,grc,1,0.011,no
δισθανέες,grc,1,0.011,no
δίσκον,grc,1,0.011,no
δίσκῳ,grc,1,0.011,no
δίφροιο,grc,1,0.011,no
δίφρος,grc,1,0.011,no
δίχʼ,grc,1,0.011,no
διχθὰ,grc,1,0.011,no
διψάων,grc,1,0.011,no
δίῳ,grc,1,0.011,no
διώκειν,grc,1,0.011,no
διωκέμεναι,grc,1,0.011,no
διώκετο,grc,1,0.011,no
διωκομένη,grc,1,0.011,no
διώκοντες,grc,1,0.011,no
διώκω,grc,1,0.011,no
δίωμαι,grc,1,0.011,no
διωνύσοιο,grc,1,0.011,no
δμήτορι,grc,1,0.011,no
δμῶʼ,grc,1,0.011,no
δμωαί,grc,1,0.011,no
δμῶας,grc,1,0.011,no
δμῶές,grc,1,0.011,no
δμὼς,grc,1,0.011,no
δμωσὶν,grc,1,0.011,no
δμῳῶν,grc,1,0.011,no
δνοπαλίξεις,grc,1,0.011,no
δνοφερὴ,grc,1,0.011,no
δνοφερὴν,grc,1,0.011,no
δοθείη,grc,1,0.011,no
δοιά,grc,1,0.011,no
δοιαὶ,grc,1,0.011,no
δοκέουσι,grc,1,0.011,no
δοκεύει,grc,1,0.011,no
δοκοί,grc,1,0.011,no
δοκοῖσι,grc,1,0.011,no
δοκοῖσιν,grc,1,0.011,no
δολίην,grc,1,0.011,no
δολίης,grc,1,0.011,no
δολίοις,grc,1,0.011,no
δόλιον,grc,1,0.011,no
δολιχαύλους,grc,1,0.011,no
δολιχὴ,grc,1,0.011,no
δολιχηρέτμοισι,grc,1,0.011,no
δολόεντα,grc,1,0.011,no
δόλοισιν,grc,1,0.011,no
δόλος,grc,1,0.011,no
δολοφρονέουσα,grc,1,0.011,no
δόλων,grc,1,0.011,no
δόμεν,grc,1,0.011,no
δόμεναί,grc,1,0.011,no
δόνακας,grc,1,0.011,no
δόξης,grc,1,0.011,no
δοροῖσι,grc,1,0.011,no
δοροῖσιν,grc,1,0.011,no
δορπείτην,grc,1,0.011,no
δορπέομέν,grc,1,0.011,no
δορπῆσαι,grc,1,0.011,no
δόρπῳ,grc,1,0.011,no
δότω,grc,1,0.011,no
δούλειον,grc,1,0.011,no
δούλης,grc,1,0.011,no
δουλιχιεύς,grc,1,0.011,no
δουλιχιῆα,grc,1,0.011,no
δουλιχιῆος,grc,1,0.011,no
δουλιχίοιο,grc,1,0.011,no
δουλίχιόν,grc,1,0.011,no
δουλίχιόνδʼ,grc,1,0.011,no
δουλιχίου,grc,1,0.011,no
δουλοσύνην,grc,1,0.011,no
δουράτεον,grc,1,0.011,no
δουρατέου,grc,1,0.011,no
δούρατι,grc,1,0.011,no
δούρεσσι,grc,1,0.011,no
δουρικλειτὸν,grc,1,0.011,no
δουροδόκης,grc,1,0.011,no
δουρὸς,grc,1,0.011,no
δούρων,grc,1,0.011,no
δοῦσα,grc,1,0.011,no
δράκων,grc,1,0.011,no
δράμεν,grc,1,0.011,no
δρέπανον,grc,1,0.011,no
δρεψάμενοι,grc,1,0.011,no
δρηστοσύνῃ,grc,1,0.011,no
δριμὺ,grc,1,0.011,no
δρίος,grc,1,0.011,no
δρόμοι,grc,1,0.011,no
δρόμος,grc,1,0.011,no
δρύϊνον,grc,1,0.011,no
δρυμά,grc,1,0.011,no
δρυόχους,grc,1,0.011,no
δρυσὶν,grc,1,0.011,no
δρύφθη,grc,1,0.011,no
δρυψαμένω,grc,1,0.011,no
δρώοιμι,grc,1,0.011,no
δυέσθην,grc,1,0.011,no
δύης,grc,1,0.011,no
δύμαντος,grc,1,0.011,no
δῦναι,grc,1,0.011,no
δυναίμην,grc,1,0.011,no
δύναιο,grc,1,0.011,no
δύναιτό,grc,1,0.011,no
δυνάμην,grc,1,0.011,no
δύναμιν,grc,1,0.011,no
δύνασαί,grc,1,0.011,no
δύνατʼ,grc,1,0.011,no
δῦνεν,grc,1,0.011,no
δυνήσατο,grc,1,0.011,no
δυνησόμεθʼ,grc,1,0.011,no
δύνοντες,grc,1,0.011,no
δύντε,grc,1,0.011,no
δυοκαίδεκʼ,grc,1,0.011,no
δύοντα,grc,1,0.011,no
δύοντο,grc,1,0.011,no
δυόωσι,grc,1,0.011,no
δυσαέος,grc,1,0.011,no
δυσαὴς,grc,1,0.011,no
δυσαήων,grc,1,0.011,no
δύσεο,grc,1,0.011,no
δύσεσθαι,grc,1,0.011,no
δύσετʼ,grc,1,0.011,no
δύσετο,grc,1,0.011,no
δύσζηλοι,grc,1,0.011,no
δυσηλεγέα,grc,1,0.011,no
δυσκηδέα,grc,1,0.011,no
δύσμητερ,grc,1,0.011,no
δύσμορον,grc,1,0.011,no
δύσομαι,grc,1,0.011,no
δυσομένου,grc,1,0.011,no
δυσπονέος,grc,1,0.011,no
δυστήνοιο,grc,1,0.011,no
δυσώνυμος,grc,1,0.011,no
δώδεκʼ,grc,1,0.011,no
δωδεκάτην,grc,1,0.011,no
δῶκαν,grc,1,0.011,no
δώματά,grc,1,0.011,no
δώομεν,grc,1,0.011,no
δωριέες,grc,1,0.011,no
δώροισι,grc,1,0.011,no
δώροισιν,grc,1,0.011,no
δῶρόν,grc,1,0.011,no
δώρῳ,grc,1,0.011,no
δώσειν,grc,1,0.011,no
δώσεις,grc,1,0.011,no
δωσέμεναι,grc,1,0.011,no
δώσουσʼ,grc,1,0.011,no
δώσουσιν,grc,1,0.011,no
δωτῆρες,grc,1,0.011,no
δῶτορ,grc,1,0.011,no
ἕ,grc,1,0.011,no
ἐᾷ,grc,1,0.011,no
ἐάαν,grc,1,0.011,no
ἐάας,grc,1,0.011,no
ἑαδότα,grc,1,0.011,no
ἐᾶν,grc,1,0.011,no
ἔαξαν,grc,1,0.011,no
ἔαρος,grc,1,0.011,no
ἐᾷς,grc,1,0.011,no
ἔασʼ,grc,1,0.011,no
ἔασας,grc,1,0.011,no
ἐάσειε,grc,1,0.011,no
ἔασον,grc,1,0.011,no
ἐάσουσιν,grc,1,0.011,no
ἔβαζε,grc,1,0.011,no
ἐβάζομεν,grc,1,0.011,no
ἔβαινε,grc,1,0.011,no
ἔβαινεν,grc,1,0.011,no
ἔβαλεν,grc,1,0.011,no
ἔβαλλε,grc,1,0.011,no
ἐβάλοντο,grc,1,0.011,no
ἐβάρυνε,grc,1,0.011,no
ἐβάστασε,grc,1,0.011,no
ἐβεβρύχει,grc,1,0.011,no
ἔβημεν,grc,1,0.011,no
ἔβην,grc,1,0.011,no
ἐβήσαμεν,grc,1,0.011,no
ἐβιώσαο,grc,1,0.011,no
ἔβλαψαν,grc,1,0.011,no
ἐβόησα,grc,1,0.011,no
ἐβόλοντο,grc,1,0.011,no
ἐβούλετο,grc,1,0.011,no
ἔβραχε,grc,1,0.011,no
ἐβρόντησας,grc,1,0.011,no
ἐβρόντησεν,grc,1,0.011,no
ἐγγεγάασιν,grc,1,0.011,no
ἐγγυάασθαι,grc,1,0.011,no
ἐγγύαι,grc,1,0.011,no
ἐγγυάλιξα,grc,1,0.011,no
ἐγγυαλίξῃ,grc,1,0.011,no
ἐγγυαλίξω,grc,1,0.011,no
ἐγεγώνει,grc,1,0.011,no
ἐγεγώνευν,grc,1,0.011,no
ἐγειρομένων,grc,1,0.011,no
ἐγέλασσαν,grc,1,0.011,no
ἐγέλασσε,grc,1,0.011,no
ἐγέλασσεν,grc,1,0.011,no
ἐγενέσθην,grc,1,0.011,no
ἐγένοντʼ,grc,1,0.011,no
ἐγήθεις,grc,1,0.011,no
ἐγήρα,grc,1,0.011,no
ἔγκατα,grc,1,0.011,no
ἔγκατά,grc,1,0.011,no
ἐγκατέπηξʼ,grc,1,0.011,no
ἐγκέφαλος,grc,1,0.011,no
ἐγκέφαλός,grc,1,0.011,no
ἐγκεφάλῳ,grc,1,0.011,no
ἐγκοσμεῖτε,grc,1,0.011,no
ἔγνωσαν,grc,1,0.011,no
ἔγρεσθαι,grc,1,0.011,no
ἐγρηγορόων,grc,1,0.011,no
ἐγρήσσεις,grc,1,0.011,no
