register,entry,lemma,reading,witnesses,source,resp,cert,type,isLemma
critical,ldlt-balex:0.1.1.0.1.1.0,"cotidie
                           operibus","cotidie
                           operibus",U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.1.0,"cotidie
                           operibus",cotidie,M,,,,,false
critical,ldlt-balex:0.1.1.0.1.1.0,"cotidie
                           operibus","nouis
                           cotidie operibus",,Castiglioni,,,,false
critical,ldlt-balex:0.1.1.0.1.1.1,aptantur,aptantur,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.1.1,aptantur,temptantur,,Nipperdey,,,,false
critical,ldlt-balex:0.1.1.0.1.1.2,per foramina,per foramina,M U,,,,,true
critical,ldlt-balex:0.1.1.0.1.1.2,per foramina,foramina,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.1.1.3,in,in,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.1.3,in,in,,Schneider,,,,false
critical,ldlt-balex:0.1.1.0.1.2.0,ab incendio,ab incendio,,Müller,,,,true
critical,ldlt-balex:0.1.1.0.1.2.0,ab incendio,incendio,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.1.2.1,et structuris,et structuris,U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.2.1,et structuris,structuris,M,,,,,false
critical,ldlt-balex:0.1.1.0.1.2.2,ac,ac,M T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.2.2,ac,et,U,,,,,false
critical,ldlt-balex:0.1.1.0.1.2.2,ac,a,S,,,,,false
critical,ldlt-balex:0.1.1.0.1.4.0,expectans,expectans,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.4.0,expectans,spectans,,Vascosanus,,,,false
critical,ldlt-balex:0.1.1.0.1.4.1,urbs,urbs,U,,,,,true
critical,ldlt-balex:0.1.1.0.1.4.1,urbs,ubrs,M,,,,,false
critical,ldlt-balex:0.1.1.0.1.4.1,urbs,urbis,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.1.4.2,"alterius rei copiam exiguam, alterius","alterius rei copiam exiguam, alterius",M U T V,,,,,true
critical,ldlt-balex:0.1.1.0.1.4.2,"alterius rei copiam exiguam, alterius",alterius,S,,,,,false
critical,ldlt-balex:0.1.1.0.2.0.0,"multitudinem
                              armatorum","multitudinem
                              armatorum",,Fischer,,,,true
critical,ldlt-balex:0.1.1.0.2.0.0,"multitudinem
                              armatorum",multitudinem,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.2.0.0,"multitudinem
                              armatorum",militum multitudinem,,Dauisius1727,,,,false
critical,ldlt-balex:0.1.1.0.2.2.0,Hac,Hac,U T V,,,,,true
critical,ldlt-balex:0.1.1.0.2.2.0,Hac,huc,M,,,,,false
critical,ldlt-balex:0.1.1.0.2.2.0,Hac,ha,S,,,,,false
critical,ldlt-balex:0.1.1.0.2.2.1,semotarum,semotarum,Mmr,,,,,true
critical,ldlt-balex:0.1.1.0.2.2.1,semotarum,semotorum,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.2.2.2,uacuas in celeberrimis urbis locis,uacuas in celeberrimis urbis locis,U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.2.2.2,uacuas in celeberrimis urbis locis,uacuas,M,,,,,false
critical,ldlt-balex:0.1.1.0.2.4.1,confixerant,confixerant,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.2.4.1,confixerant,confecerant,stigma,,,,,false
critical,ldlt-balex:0.1.1.0.2.4.1,confixerant,confinxerant,,Dauisius1706,,,,false
critical,ldlt-balex:0.1.1.0.2.4.1,confixerant,contexerant,,,,low,conjecture,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,obiectis,,scripsimus,,,,true
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,obiectis,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,obiectis,,Scaliger,,,,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,subiunctis,,Cornelissen,,,,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,adiectis,,Castiglioni,,,,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,obtectis,,Klotz,,,,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,iunctis,,,,low,conjecture,false
critical,ldlt-balex:0.1.1.0.2.4.2,obiectis,adiunctis,,,,low,conjecture,false
critical,ldlt-balex:0.1.1.0.3.0.0,ingeniosi,ingeniosi,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.3.0.0,ingeniosi,ingeniosissimi,,Wölfflin,,,,false
critical,ldlt-balex:0.1.1.0.3.0.1,nobis,nobis,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.3.0.1,nobis,nostris,,Nipperdey,,,,false
critical,ldlt-balex:0.1.1.0.3.1.0,eius,eius,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.3.2.0,"ante A.
                           Gabinium","ante A.
                           Gabinium",,Schneider,,,,true
critical,ldlt-balex:0.1.1.0.3.2.0,"ante A.
                           Gabinium",antea gabinium,M U S Tc Vac,,,,,false
critical,ldlt-balex:0.1.1.0.3.2.0,"ante A.
                           Gabinium",ante gabinium,Tac Vc,,,,,false
critical,ldlt-balex:0.1.1.0.4.0.0,"praeoccupat Arsinoe per Ganymeden eunuchum, nutricium suum, atque
                           Achillan","praeoccupat Arsinoe per Ganymeden eunuchum, nutricium suum, atque
                           Achillan",M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.4.0.0,"praeoccupat Arsinoe per Ganymeden eunuchum, nutricium suum, atque
                           Achillan","praeoccupat Arsinoe per Ganymeden eunuchum, nutricium suum, Achillan
                           atque",,Fleischer,,,,false
critical,ldlt-balex:0.1.1.0.4.0.1,interficit,interficit,U S V,,,,,true
critical,ldlt-balex:0.1.1.0.4.0.1,interficit,interfecit,M T,,,,,false
critical,ldlt-balex:0.1.1.0.4.1.0,Is,Is,M U V,,,,,true
critical,ldlt-balex:0.1.1.0.4.1.0,Is,his,T,,,,,false
critical,ldlt-balex:0.1.1.0.4.1.0,Is,hic,S,,,,,false
critical,ldlt-balex:0.1.1.0.4.1.1,militem,militem,S T V,,,,,true
critical,ldlt-balex:0.1.1.0.4.1.1,militem,milites,M U,,,,,false
critical,ldlt-balex:0.1.1.0.4.1.2,reliqua,reliqua,M S,,,,,true
critical,ldlt-balex:0.1.1.0.4.1.2,reliqua,et reliqua,U T V,,,,,false
critical,ldlt-balex:0.1.1.0.5.0.0,suffossa,suffossa,Uc S T V,,,,,true
critical,ldlt-balex:0.1.1.0.5.0.0,suffossa,soffosa,Uac,,,,,false
critical,ldlt-balex:0.1.1.0.5.0.0,suffossa,fossossa,Mac,,,,,false
critical,ldlt-balex:0.1.1.0.5.0.0,suffossa,fossosa,Mc,,,,,false
critical,ldlt-balex:0.1.1.0.5.0.1,ad Nilum,ad Nilum,M U,,,,,true
critical,ldlt-balex:0.1.1.0.5.0.1,ad Nilum,a Nilo,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.5.0.2,"spatio
                           temporis","spatio
                           temporis",M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.5.0.2,"spatio
                           temporis",spatio temporis,,Landgraf1891a,,,,false
critical,ldlt-balex:0.1.1.0.5.1.0,tamen,tamen,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.5.2.0,munitionum,munitionum,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.5.2.0,munitionum,munitionem,T,,,,,false
critical,ldlt-balex:0.1.1.0.5.2.0,munitionum,muni,V,,,,,false
critical,ldlt-balex:0.1.1.0.6.0.0,Hanc locis,Hanc locis,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.6.0.0,Hanc locis,"hanc
                              e (uel
                           ex) locis",,Larsen,,,,false
critical,ldlt-balex:0.1.1.0.6.0.1,intermittebat,intermittebat,U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.6.0.1,intermittebat,"intermittebant
                              (sc. Alexandrini)",M,,,,,false
critical,ldlt-balex:0.1.1.0.7.0.0,"casum
                           periculi","casum
                           periculi",M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.0,"casum
                           periculi",casum,stigma,,,,,false
critical,ldlt-balex:0.1.1.0.7.0.1,"morari
                           Caesarem","morari
                           Caesarem",M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.1,"morari
                           Caesarem",non morari Caesarem,,Landgraf1888,,,,false
critical,ldlt-balex:0.1.1.0.7.0.1,"morari
                           Caesarem","morari
                           Caesarem rem",,Siesbye,,,,false
critical,ldlt-balex:0.1.1.0.7.0.2,iuberet,iuberet,M U,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.2,iuberet,iuberent,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.7.0.3,grauius extimescerent casum,grauius extimescerent casum,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.3,grauius extimescerent casum,grauiorem extimescerent casum,,Aldus,,,,false
critical,ldlt-balex:0.1.1.0.7.0.3,grauius extimescerent casum,grauius extimescerent casum,,Haupt,,,,false
critical,ldlt-balex:0.1.1.0.7.0.3,grauius extimescerent casum,grauius extimescerent casurum,,Kraffert,,,,false
critical,ldlt-balex:0.1.1.0.7.0.4,Alexandrini,Alexandrini,S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.4,Alexandrini,Alexandrinis,M U,,,,,false
critical,ldlt-balex:0.1.1.0.7.0.5,possent,possent,M U V,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.5,possent,possint,S T,,,,,false
critical,ldlt-balex:0.1.1.0.7.0.6,apparanda,apparanda,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.6,apparanda,apparenda,T V,,,,,false
critical,ldlt-balex:0.1.1.0.7.0.7,illis,illis,M U,,,,,true
critical,ldlt-balex:0.1.1.0.7.0.7,illis,illi,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.7.1.1,domiciliis,domiciliis,S,,,,,true
critical,ldlt-balex:0.1.1.0.7.1.1,domiciliis,domicilius,V,,,,,false
critical,ldlt-balex:0.1.1.0.7.1.1,domiciliis,domicius,U,,,,,false
critical,ldlt-balex:0.1.1.0.7.1.2,esse,esse,,Nipperdey,,,,true
critical,ldlt-balex:0.1.1.0.7.1.2,esse,essent,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.7.1.3,ut mihi,ut mihi,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.1.3,ut mihi,"at mihi
                              si",,Madvig,,,,false
critical,ldlt-balex:0.1.1.0.7.1.3,ut mihi,ut mihi si,,Klotz,,,,false
critical,ldlt-balex:0.1.1.0.7.1.4,neque,neque,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.1.4,neque,quod neque,edprin,,,,,false
critical,ldlt-balex:0.1.1.0.7.1.5,multaque,multaque,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.7.1.5,multaque,multa,edprin,,,,,false
critical,ldlt-balex:0.1.1.0.8.0.0,ratione,ratione,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.8.0.0,ratione,hortatione,,Schneider,,,,false
critical,ldlt-balex:0.1.1.0.8.1.0,prohiberi,prohiberi,stigma,,,,,true
critical,ldlt-balex:0.1.1.0.8.1.0,prohiberi,prohibere,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.8.1.1,posse,posse,edprin,,,,,true
critical,ldlt-balex:0.1.1.0.8.1.1,posse,possent,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.8.1.2,peterent,peterent,M U,,,,,true
critical,ldlt-balex:0.1.1.0.8.1.2,peterent,petere,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.8.1.3,Paratonio,Paratonio,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.8.1.3,Paratonio,Paraetonio,,Beroaldus,,,,false
critical,ldlt-balex:0.1.1.0.8.1.3,Paratonio,promunturio (sc. Chersonenso),,Schiller1883,,,,false
critical,ldlt-balex:0.1.1.0.8.1.4,uel,uel,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.8.1.4,uel,uel a,stigma,,,,,false
critical,ldlt-balex:0.1.1.0.8.2.0,quidem qui,quidem qui,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.8.2.0,quidem qui,quidem,T V,,,,,false
critical,ldlt-balex:0.1.1.0.8.3.0,"aduersos ex munitionibus
                           sustineri","aduersos ex munitionibus
                           sustineri",M U T V,,,,,true
critical,ldlt-balex:0.1.1.0.8.3.0,"aduersos ex munitionibus
                           sustineri","aduersos ex munitionibus
                           sustinere",S,,,,,false
critical,ldlt-balex:0.1.1.0.8.5.0,praecursuros et loca excelsiora atque aedificia occupaturos,praecursuros et loca excelsiora atque aedificia occupaturos,U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.8.5.0,praecursuros et loca excelsiora atque aedificia occupaturos,praecursuros,M,,,,,false
critical,ldlt-balex:0.1.1.0.8.5.1,fuga,fuga,M S,,,,,true
critical,ldlt-balex:0.1.1.0.8.5.1,fuga,fugam,U V,,,,,false
critical,ldlt-balex:0.1.1.0.8.5.1,fuga,tamen fugam,T,,,,,false
critical,ldlt-balex:0.1.1.0.9.2.0,dediticiis,dediticiis,Uc S V,,,,,true
critical,ldlt-balex:0.1.1.0.9.2.0,dediticiis,dediciis,M Uac T,,,,,false
critical,ldlt-balex:0.1.1.0.9.3.0,Hae,Hae,U T V,,,,,true
critical,ldlt-balex:0.1.1.0.9.3.0,Hae,heae,M,,,,,false
critical,ldlt-balex:0.1.1.0.9.3.0,Hae,haec,S,,,,,false
critical,ldlt-balex:0.1.1.0.10.0.0,nudare,nudare,M S T V,,,,,true
critical,ldlt-balex:0.1.1.0.10.0.0,nudare,nudari,U,,,,,false
critical,ldlt-balex:0.1.1.0.10.1.0,accessissent,accessissent,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.10.1.0,accessissent,accessisset,,Aldus,,,,false
critical,ldlt-balex:0.1.1.0.10.1.1,exposuissent,exposuissent,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.10.1.1,exposuissent,exposuisset,,Aldus,,,,false
critical,ldlt-balex:0.1.1.0.10.3.0,occurrerunt,occurrerunt,M U,,,,,true
critical,ldlt-balex:0.1.1.0.10.3.0,occurrerunt,occurrerant,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.10.4.0,habebat et,habebat et,M U,,,,,true
critical,ldlt-balex:0.1.1.0.10.4.0,habebat et,habebat,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.10.4.1,quod,quod,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.10.4.1,quod,quo,T V,,,,,false
critical,ldlt-balex:0.1.1.0.10.5.0,successuros,successuros,Mc U S,,,,,true
critical,ldlt-balex:0.1.1.0.10.5.0,successuros,successoros,Mac,,,,,false
critical,ldlt-balex:0.1.1.0.10.5.0,successuros,succensures,Tc V,,,,,false
critical,ldlt-balex:0.1.1.0.10.5.0,successuros,succensuros,Tac,,,,,false
critical,ldlt-balex:0.1.1.0.10.5.1,existimabat,existimabat,U T,,,,,true
critical,ldlt-balex:0.1.1.0.10.5.1,existimabat,estimabat,M V,,,,,false
critical,ldlt-balex:0.1.1.0.10.5.1,existimabat,exstimabat,S,,,,,false
critical,ldlt-balex:0.1.1.0.11.0.0,tenuerunt,tenuerunt,M,,,,,true
critical,ldlt-balex:0.1.1.0.11.0.0,tenuerunt,tenurunt,U,,,,,false
critical,ldlt-balex:0.1.1.0.11.0.0,tenuerunt,terunt,S T,,,,,false
critical,ldlt-balex:0.1.1.0.11.0.0,tenuerunt,terter,V,,,,,false
critical,ldlt-balex:0.1.1.0.11.1.0,turpem,turpem,M U,,,,,true
critical,ldlt-balex:0.1.1.0.11.1.0,turpem,turpe,S T,,,,,false
critical,ldlt-balex:0.1.1.0.11.1.0,turpem,turpiter,V,,,,,false
critical,ldlt-balex:0.1.1.0.11.1.1,conspectu suorum,conspectu suorum,,Khan,,,,true
critical,ldlt-balex:0.1.1.0.11.1.1,conspectu suorum,conspectu hostium,M,,,,,false
critical,ldlt-balex:0.1.1.0.11.1.1,conspectu suorum,conspectu,U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.11.1.1,conspectu suorum,"conspectu
                              omnium",,,,low,conjecture,false
critical,ldlt-balex:0.1.1.0.11.2.0,contentione Rhodiorum,contentione Rhodiorum,,scripsimus,,,,true
critical,ldlt-balex:0.1.1.0.11.2.0,contentione Rhodiorum,"contentio
                           nerhodiorum",S,,,,,false
critical,ldlt-balex:0.1.1.0.11.2.0,contentione Rhodiorum,"contentio
                           rodiorum",M U T V,,,,,false
critical,ldlt-balex:0.1.1.0.11.3.0,"altera, duae","altera, duae",,Turnebus,,,,true
critical,ldlt-balex:0.1.1.0.11.3.0,"altera, duae",altera deinde,M U T V,,,,,false
critical,ldlt-balex:0.1.1.0.11.3.0,"altera, duae","alteraque peritur
                           deinde",Sc,,,,,false
critical,ldlt-balex:0.1.1.0.11.3.0,"altera, duae","alteraque pertur
                           deinde",Sac,,,,,false
critical,ldlt-balex:0.1.1.0.11.3.0,"altera, duae","altera dein
                           duae",,Dauisius1706,,,,false
critical,ldlt-balex:0.1.1.0.11.3.0,"altera, duae","altera
                           apertae undecim",,Kübler1896a,,,,false
critical,ldlt-balex:0.1.1.0.11.3.1,Magna,Magna,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.11.3.1,Magna,magnae,T V,,,,,false
critical,ldlt-balex:0.1.1.0.11.5.0,suis nauibus,suis nauibus,M U T V,,,,,true
critical,ldlt-balex:0.1.1.0.11.5.0,suis nauibus,suis,S,,,,,false
critical,ldlt-balex:0.1.1.0.12.0.1,classiariorum,classiariorum,U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.0.1,classiariorum,nauigatorum,M,,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2,"quibus
                           et  superioribus locis subleuabantur, ut ex aedificiis defendi possent","quibus
                           et  superioribus locis subleuabantur, ut ex aedificiis defendi possent",,scripsimus,,,,true
critical,ldlt-balex:0.1.1.0.12.0.2,"quibus
                           et  superioribus locis subleuabantur, ut ex aedificiis defendi possent","quibus et superioribus
                           locis subleuabantur, ut ex aedificiis defendi possent",M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2,"quibus
                           et  superioribus locis subleuabantur, ut ex aedificiis defendi possent","ut uix ex aedificiis defendi
                           posse se confiderent, quibus et superioribus locis subleuabantur",,Dinter,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2.0.0,quibus,quibus,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.0.2.0.0,quibus,a quibus,,Rhellicanus,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2.0.0,quibus,qui (sc. Alexandrini),,Cellarius,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2.0.1,et,et,,scripsimus,,,,true
critical,ldlt-balex:0.1.1.0.12.0.2.0.1,et,et,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2.0.2,locis,locis,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.0.2.0.2,locis,temporibus,,Kübler1896a,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2.0.3,ex,ex,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.0.2.0.3,ex,uix,,Manutius,,,,false
critical,ldlt-balex:0.1.1.0.12.0.2.0.3,ex,uix ex,,Dinter,,,,false
critical,ldlt-balex:0.1.1.0.12.1.0,confirmauit,confirmauit,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.12.1.0,confirmauit,firmauit,T V,,,,,false
critical,ldlt-balex:0.1.1.0.12.1.1,et,et,M U,,,,,true
critical,ldlt-balex:0.1.1.0.12.1.1,et,ut,S T V,,,,,false
critical,ldlt-balex:0.1.1.0.12.1.2,amissae,amissae,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.1.2,amissae,"amissae
                              naues",,Müller,,,,false
critical,ldlt-balex:0.1.1.0.12.1.3,restituturum,restituturum,M S V,,,,,true
critical,ldlt-balex:0.1.1.0.12.1.3,restituturum,restiturum,U T,,,,,false
critical,ldlt-balex:0.1.1.0.12.1.4,adaucturum,adaucturum,Mc U S,,,,,true
critical,ldlt-balex:0.1.1.0.12.1.4,adaucturum,adacturum,Mac T V,,,,,false
critical,ldlt-balex:0.1.1.0.12.2.0,CX,CX,,Manutius,,,,true
critical,ldlt-balex:0.1.1.0.12.2.0,CX,ex,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.12.2.1,miserant,miserant,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.2.1,miserant,amiserant,,Manutius,,,,false
critical,ldlt-balex:0.1.1.0.12.2.2,non tamen,non tamen,M U,,,,,true
critical,ldlt-balex:0.1.1.0.12.2.2,non tamen,tamen,S Tac V,,,,,false
critical,ldlt-balex:0.1.1.0.12.3.0,Caesaris,Caesaris,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.3.0,Caesaris,Caesari,,Stephanus,,,,false
critical,ldlt-balex:0.1.1.0.12.3.1,nautici,nautici,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.3.1,nautici,nautici,,Morus,,,,false
critical,ldlt-balex:0.1.1.0.12.3.2,regionis,regionis,M T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.3.2,regionis,religiones,U S,,,,,false
critical,ldlt-balex:0.1.1.0.12.3.3,maritimae,maritimae,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.12.3.3,maritimae,"maritimae
                              periti",,Klotz,,,,false
critical,ldlt-balex:0.1.1.0.12.3.4,naturale,naturale,M,,,,,true
critical,ldlt-balex:0.1.1.0.12.3.4,naturale,naturalem,U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.13.4.1,X,X,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.13.4.1,X,de X,,Larsen,,,,false
critical,ldlt-balex:0.1.1.0.13.4.2,cursu litore,cursu litore,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.13.4.2,cursu litore,"cursu
                              sub litore",,Larsen,,,,false
critical,ldlt-balex:0.1.1.0.13.4.2,cursu litore,cursu litore,,Nipperdey,,,,false
critical,ldlt-balex:0.1.1.0.13.4.3,defecerat,defecerat,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.13.4.3,defecerat,decesserat,,Ciacconius,,,,false
critical,ldlt-balex:0.1.1.0.13.4.3,defecerat,desederat,,Siesbye,,,,false
critical,ldlt-balex:0.1.1.0.13.4.4,Lycias,Lycias,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.13.4.4,Lycias,Syrias Cilicias,,Schneider,,,,false
critical,ldlt-balex:0.1.1.0.13.4.5,et,et,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.13.4.5,et,VI,,Schneider,,,,false
critical,ldlt-balex:0.1.1.0.14.0.0,uterque eorum,uterque eorum,M U S,,,,,true
critical,ldlt-balex:0.1.1.0.14.0.0,uterque eorum,uterque,T V,,,,,false
critical,ldlt-balex:0.1.1.0.14.0.1,Rhodios,Rhodios,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.14.0.1,Rhodios,Rhodias,edprin,,,,,false
critical,ldlt-balex:0.1.1.0.14.0.2,Ponticos,Ponticos,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.14.0.2,Ponticos,Ponticas,edprin,,,,,false
critical,ldlt-balex:0.1.1.0.14.0.3,hos,hos,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.14.0.3,hos,has,edprin,,,,,false
critical,ldlt-balex:0.1.1.0.14.0.4,relinquit,relinquit,M U V,,,,,true
critical,ldlt-balex:0.1.1.0.14.0.4,relinquit,reliquit,S T,,,,,false
critical,ldlt-balex:0.1.1.0.14.4.0,"Africae. (Sic enim praedicant, partem esse
                           Alexandriae dimidiam Africae.)","Africae. (Sic enim praedicant, partem esse
                           Alexandriae dimidiam Africae.)",,,,,,true
critical,ldlt-balex:0.1.1.0.14.4.0,"Africae. (Sic enim praedicant, partem esse
                           Alexandriae dimidiam Africae.)",Africae,M,,,,,false
critical,ldlt-balex:0.1.1.0.14.4.1,ii,ii,,scripsimus,,,,true
critical,ldlt-balex:0.1.1.0.14.4.1,ii,ei,U S T,,,,,false
critical,ldlt-balex:0.1.1.0.14.4.1,ii,eis,M,,,,,false
critical,ldlt-balex:0.1.1.0.14.4.1,ii,et,V,,,,,false
critical,ldlt-balex:0.1.1.0.14.4.2,impeditiores,impeditiores,M,,,,,true
critical,ldlt-balex:0.1.1.0.14.4.2,impeditiores,expeditiores,U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.15.2.0,Caesaris moram,Caesaris moram,,Lewis,,,,true
critical,ldlt-balex:0.1.1.0.15.2.0,Caesaris moram,"Caesaris
                              dubitationem
                           aut
                           dubitare Caesarem",,Forchhammer,,,,false
critical,ldlt-balex:0.1.1.0.15.2.0,Caesaris moram,Caesaris cunctationem,,Landgraf1888,,,,false
critical,ldlt-balex:0.1.1.0.15.2.0,Caesaris moram,Caesaris consilium,,Andrieu,,,,false
critical,ldlt-balex:0.1.1.0.15.2.0,Caesaris moram,cessari,,Kraner,,,,false
critical,ldlt-balex:0.1.1.0.15.4.0,pugnae,pugnae,M Tc,,,,,true
critical,ldlt-balex:0.1.1.0.15.4.0,pugnae,pugna,U S Tac Vac,,,,,false
critical,ldlt-balex:0.1.1.0.15.4.0,pugnae,pugnandi,Vc,,,,,false
critical,ldlt-balex:0.1.1.0.15.4.1,"Progressis ultra
                           uadum IIII, Rhodias","Progressis ultra
                           uadum IIII, Rhodias",U S Tac V,,,,,true
critical,ldlt-balex:0.1.1.0.15.4.1,"Progressis ultra
                           uadum IIII, Rhodias",progressas ultra uadum IIII Rhodias,M Tc,,,,,false
critical,ldlt-balex:0.1.1.0.15.4.1,"Progressis ultra
                           uadum IIII, Rhodias","progressis
                           ultra uadum Rhodiis, IIII",,,,low,conjecture,false
critical,ldlt-balex:0.1.1.0.15.5.0,illi,illi,M U S T V,,,,,true
critical,ldlt-balex:0.1.1.0.15.5.0,illi,illae,,Klotz,,,,false
critical,ldlt-balex:0.1.1.0.15.5.1,"arte sollertiaque
                           se","arte sollertiaque
                           se",M U,,,,,true
critical,ldlt-balex:0.1.1.0.15.5.1,"arte sollertiaque
                           se","artes sollertia
                           quaesse",S,,,,,false
critical,ldlt-balex:0.1.1.0.15.5.1,"arte sollertiaque
                           se","rate solertia
                           quae se",Tac V,,,,,false
critical,ldlt-balex:0.1.1.0.15.5.1,"arte sollertiaque
                           se","rate solertiaque
                           se",Tc,,,,,false
critical,ldlt-balex:0.1.1.0.15.5.2,"remi
                           detergerentur","remi
                           detergerentur",M U Tac V,,,,,true
critical,ldlt-balex:0.1.1.0.15.5.2,"remi
                           detergerentur",remi detegerentur,Tc,,,,,false
critical,ldlt-balex:0.1.1.0.15.5.2,"remi
                           detergerentur","remi
                           detererentur",,Hedicke,,,,false
critical,ldlt-balex:0.1.1.0.15.5.2,"remi
                           detergerentur",rem’ detergerent,S,,,,,false
critical,ldlt-balex:0.1.1.0.15.7.0,nisi qui,nisi qui,,Fleischer,,,,true
critical,ldlt-balex:0.1.1.0.15.7.0,nisi qui,qui,M U S T V,,,,,false
critical,ldlt-balex:0.1.1.0.15.7.0,nisi qui,praeter eos qui,,Gaertner-Hausburg,,,,false
critical,ldlt-balex:0.1.1.0.15.7.1,"in
                           pugna occupatum animum haberent","in
                           pugna occupatum animum haberent",T V,,,,,true
critical,ldlt-balex:0.1.1.0.15.7.1,"in
                           pugna occupatum animum haberent",inpugnatioccupatum animum haberent,S,,,,,false
